group_type,metric,n,mean,sd,median,q1,q3,ClassName,RoiSizeBin
roi_size,iou,60,0.5099133654188613,0.19260503257546624,0.5101152733181098,0.4213024639653493,0.6552367369149759,,medium
roi_size,pixel_precision,60,0.5524977543274103,0.21175342874033473,0.5650682658772856,0.46515211147100416,0.7023464096951505,,medium
roi_size,pixel_sensitivity,60,0.8384586556240042,0.25461199723754985,0.9387399668728853,0.8365425993656329,0.9691220238975289,,medium
roi_size,gt_coverage,60,0.8384586556240042,0.25461199723754985,0.9387399668728853,0.8365425993656329,0.9691220238975289,,medium
roi_size,prediction_purity,60,0.5524977543274103,0.21175342874033473,0.5650682658772856,0.46515211147100416,0.7023464096951505,,medium
roi_size,pred_gt_area_ratio,60,1.5287070830894032,0.596253070834229,1.5427170868347337,1.2816666666666667,1.933898847631242,,medium
roi_size,empty_prediction,60,0.0,0.0,0.0,0.0,0.0,,medium
roi_size,missed_target,60,0.06666666666666667,0.2515488742932317,0.0,0.0,0.0,,medium
roi_size,dice,64,0.5191902309355342,0.2401066382583714,0.5470231936144052,0.3578505237172382,0.7287857756362037,,small
roi_size,iou,64,0.3837723634335829,0.21063189197993806,0.3764866097076913,0.21792109285294964,0.5733625102409133,,small
roi_size,pixel_precision,64,0.45521997213629756,0.2509068278983205,0.423615575086296,0.30938375577670285,0.6519172066871548,,small
roi_size,pixel_sensitivity,64,0.7636772123702914,0.2821091184387037,0.8851224110547056,0.7316088529438303,0.9376750702710415,,small
roi_size,gt_coverage,64,0.7636772123702914,0.2821091184387037,0.8851224110547056,0.7316088529438303,0.9376750702710415,,small
roi_size,prediction_purity,64,0.45521997213629756,0.2509068278983205,0.423615575086296,0.30938375577670285,0.6519172066871548,,small
roi_size,pred_gt_area_ratio,64,2.129679016225537,1.2618381217811647,1.8738636363636365,1.282831686133573,2.711460855528652,,small
roi_size,empty_prediction,64,0.03125,0.17536809360305042,0.0,0.0,0.0,,small
roi_size,missed_target,64,0.078125,0.27048970875004197,0.0,0.0,0.0,,small
roi_size,dice,66,0.34253168299681375,0.2771832552832251,0.33687943523519287,0.03174603943058699,0.5592548439890098,,tiny
roi_size,iou,66,0.24296770679409438,0.223433383834515,0.2025641063413658,0.016129040192507743,0.388176845301756,,tiny
roi_size,pixel_precision,66,0.35397299046554903,0.3258921010172551,0.2830311685062455,0.08201097851184894,0.5706619057634703,,tiny
roi_size,pixel_sensitivity,66,0.5346901880205337,0.3856873194273241,0.7255777333283038,0.01730511602762731,0.8718750018945313,,tiny
roi_size,gt_coverage,66,0.5346901880205337,0.3856873194273241,0.7255777333283038,0.01730511602762731,0.8718750018945313,,tiny
roi_size,prediction_purity,66,0.35397299046554903,0.3258921010172551,0.2830311685062455,0.08201097851184894,0.5706619057634703,,tiny
roi_size,pred_gt_area_ratio,66,2.569585437180891,2.3560041792753608,1.8291666666666666,1.0342261904761905,3.0080128205128203,,tiny
roi_size,empty_prediction,66,0.030303030303030304,0.17273340683501223,0.0,0.0,0.0,,tiny
roi_size,missed_target,66,0.24242424242424243,0.4318335170875305,0.0,0.0,0.0,,tiny
class_roi_size,dice,104,0.5186100739692632,0.33526375164730565,0.651919991156984,0.2109689804244133,0.8185026421401391,IBC,large
class_roi_size,iou,104,0.4182565744646235,0.30784341129393966,0.4835924422996075,0.11794275216656719,0.6927761076838652,IBC,large
class_roi_size,pixel_precision,104,0.8135051039967119,0.21228426103790432,0.8769644020329785,0.750415021441393,0.9461761904400154,IBC,large
class_roi_size,pixel_sensitivity,104,0.486922237146491,0.369272027364986,0.5089889000958682,0.12093546066608431,0.8866464719019088,IBC,large
class_roi_size,gt_coverage,104,0.486922237146491,0.369272027364986,0.5089889000958682,0.12093546066608431,0.8866464719019088,IBC,large
class_roi_size,prediction_purity,104,0.8135051039967119,0.21228426103790432,0.8769644020329785,0.750415021441393,0.9461761904400154,IBC,large
class_roi_size,pred_gt_area_ratio,104,0.6114329485951543,0.4669546129980194,0.5420034990347491,0.17470436975890985,1.0271927966101695,IBC,large
class_roi_size,empty_prediction,104,0.09615384615384616,0.296229731410389,0.0,0.0,0.0,IBC,large
class_roi_size,missed_target,104,0.125,0.33232046762708356,0.0,0.0,0.0,IBC,large
class_roi_size,dice,39,0.6506730053974122,0.24717786809414502,0.7242603553559049,0.6090174133052043,0.8078230558315487,IBC,medium
class_roi_size,iou,39,0.5209511322605889,0.22098483963227478,0.5677179970914323,0.43802237442925285,0.6776970312777315,IBC,medium
class_roi_size,pixel_precision,39,0.5670001049346524,0.24196709435003708,0.6004228334033586,0.4753365304212027,0.7113081838241482,IBC,medium
class_roi_size,pixel_sensitivity,39,0.8081077562500151,0.2984593835933689,0.9366197185330292,0.8337994840868143,0.9599270073758996,IBC,medium
class_roi_size,gt_coverage,39,0.8081077562500151,0.2984593835933689,0.9366197185330292,0.8337994840868143,0.9599270073758996,IBC,medium
class_roi_size,prediction_purity,39,0.5670001049346524,0.24196709435003708,0.6004228334033586,0.4753365304212027,0.7113081838241482,IBC,medium
class_roi_size,pred_gt_area_ratio,39,1.3761819093516403,0.5992320458880936,1.4032846715328466,1.2239035087719299,1.6652695912648565,IBC,medium
class_roi_size,empty_prediction,39,0.0,0.0,0.0,0.0,0.0,IBC,medium
class_roi_size,missed_target,39,0.10256410256410256,0.3073547406047282,0.0,0.0,0.0,IBC,medium
class_roi_size,dice,29,0.518600993972956,0.2605470355536918,0.5862068970273484,0.4233870979367196,0.7427293070632454,IBC,small
class_roi_size,iou,29,0.38676240177313836,0.21866689318734311,0.4146341472932778,0.26854220135922713,0.5907473324172693,IBC,small
class_roi_size,pixel_precision,29,0.45671555568104855,0.25912796391170795,0.477386935986465,0.31250000204613093,0.6536458342352973,IBC,small
class_roi_size,pixel_sensitivity,29,0.7576017842909345,0.3215824352175128,0.8895348843631693,0.7456140362034472,0.9365079367598892,IBC,small
class_roi_size,gt_coverage,29,0.7576017842909345,0.3215824352175128,0.8895348843631693,0.7456140362034472,0.9365079367598892,IBC,small
class_roi_size,prediction_purity,29,0.45671555568104855,0.25912796391170795,0.477386935986465,0.31250000204613093,0.6536458342352973,IBC,small
class_roi_size,pred_gt_area_ratio,29,2.006910930550133,1.3205485943990511,1.6046511627906976,1.253968253968254,2.690677966101695,IBC,small
class_roi_size,empty_prediction,29,0.034482758620689655,0.18569533817705192,0.0,0.0,0.0,IBC,small
class_roi_size,missed_target,29,0.13793103448275862,0.3509312031717982,0.0,0.0,0.0,IBC,small
class_roi_size,dice,32,0.38116203927580483,0.2850413792487534,0.4409919139581489,0.02380953281969345,0.5793067244136091,IBC,tiny
class_roi_size,iou,32,0.27415916335441076,0.23026838980272837,0.28294190748980197,0.012096783391134012,0.407894740243946,IBC,tiny
class_roi_size,pixel_precision,32,0.3742351961316286,0.32011851618644144,0.3381549812264102,0.10316596805470495,0.5491950001460087,IBC,tiny
class_roi_size,pixel_sensitivity,32,0.5606689408459524,0.39976237611384596,0.7791666694791666,0.012096792644380183,0.8950892888034119,IBC,tiny
class_roi_size,gt_coverage,32,0.5606689408459524,0.39976237611384596,0.7791666694791666,0.012096792644380183,0.8950892888034119,IBC,tiny
class_roi_size,prediction_purity,32,0.3742351961316286,0.32011851618644144,0.3381549812264102,0.10316596805470495,0.5491950001460087,IBC,tiny
class_roi_size,pred_gt_area_ratio,32,2.101728530298697,1.7667850105419491,1.7993589743589744,0.994047619047619,2.5156944444444447,IBC,tiny
class_roi_size,empty_prediction,32,0.0,0.0,0.0,0.0,0.0,IBC,tiny
class_roi_size,missed_target,32,0.25,0.43994134506405985,0.0,0.0,0.25,IBC,tiny
class_roi_size,dice,5,0.7197212504877992,0.16124575442950478,0.7945859874246927,0.6768676870595249,0.7976111481104107,IGM,large
class_roi_size,iou,5,0.5805034364679096,0.1827524243463624,0.6591809779931559,0.5115646265148781,0.6633554087600934,IGM,large
class_roi_size,pixel_precision,5,0.7204496001822945,0.2099115345835935,0.7470059884026856,0.7029239769556445,0.8024193551042751,IGM,large
class_roi_size,pixel_sensitivity,5,0.761073853377414,0.20375976413676358,0.8486394560397288,0.5620915039835106,0.9217791412242651,IGM,large
class_roi_size,gt_coverage,5,0.761073853377414,0.20375976413676358,0.8486394560397288,0.5620915039835106,0.9217791412242651,IGM,large
class_roi_size,prediction_purity,5,0.7204496001822945,0.2099115345835935,0.7470059884026856,0.7029239769556445,0.8024193551042751,IGM,large
class_roi_size,pred_gt_area_ratio,5,1.1245770929345258,0.34684861350372864,1.1847133757961783,1.1360544217687074,1.3113496932515338,IGM,large
class_roi_size,empty_prediction,5,0.0,0.0,0.0,0.0,0.0,IGM,large
class_roi_size,missed_target,5,0.0,0.0,0.0,0.0,0.0,IGM,large
class_roi_size,dice,21,0.6480864408410203,0.1134515467039556,0.6643046947171791,0.59225512574914,0.6869806097073123,IGM,medium
class_roi_size,iou,21,0.4894146555699387,0.1263776566171383,0.4973474807727487,0.4207119750473916,0.5232067517254476,IGM,medium
class_roi_size,pixel_precision,21,0.5255648174853892,0.14093776399610952,0.50720000078848,0.4568651282419622,0.588764045867946,IGM,medium
class_roi_size,pixel_sensitivity,21,0.8948246116042691,0.12984592652993138,0.9519230770386464,0.8611111115933642,0.9807692308220626,IGM,medium
class_roi_size,gt_coverage,21,0.8948246116042691,0.12984592652993138,0.9519230770386464,0.8611111115933642,0.9807692308220626,IGM,medium
class_roi_size,prediction_purity,21,0.5255648174853892,0.14093776399610952,0.50720000078848,0.4568651282419622,0.588764045867946,IGM,medium
class_roi_size,pred_gt_area_ratio,21,1.811968120030962,0.48673790220127033,1.9203296703296704,1.4772727272727273,2.091549295774648,IGM,medium
class_roi_size,empty_prediction,21,0.0,0.0,0.0,0.0,0.0,IGM,medium
class_roi_size,missed_target,21,0.0,0.0,0.0,0.0,0.0,IGM,medium
class_roi_size,dice,35,0.5196784558473846,0.22565159435692925,0.5452091774018769,0.355895535862038,0.6814212726676292,IGM,small
class_roi_size,iou,35,0.381294903095094,0.20692034834951725,0.3747680902137883,0.21647459523034118,0.5172782021489285,IGM,small
class_roi_size,pixel_precision,35,0.4539807743420753,0.24768776752810756,0.4199584211643276,0.2979241300174188,0.6134063483094471,IGM,small
class_roi_size,pixel_sensitivity,35,0.7687111384931871,0.2494880207056493,0.8773584911445355,0.7055155228008843,0.9399522803021145,IGM,small
class_roi_size,gt_coverage,35,0.7687111384931871,0.2494880207056493,0.8773584911445355,0.7055155228008843,0.9399522803021145,IGM,small
class_roi_size,prediction_purity,35,0.4539807743420753,0.24768776752810756,0.4199584211643276,0.2979241300174188,0.6134063483094471,IGM,small
class_roi_size,pred_gt_area_ratio,35,2.2314011443565853,1.2209425694273894,1.9375,1.3545072115384615,2.7829483695652173,IGM,small
class_roi_size,empty_prediction,35,0.02857142857142857,0.16903085094570333,0.0,0.0,0.0,IGM,small
class_roi_size,missed_target,35,0.02857142857142857,0.16903085094570333,0.0,0.0,0.0,IGM,small
class_roi_size,dice,34,0.30617370061658683,0.26869953601209334,0.2569264084314439,0.04740299640852379,0.5300956700681945,IGM,tiny
class_roi_size,iou,34,0.2136110417961496,0.21608057159183935,0.1474779159224536,0.024477732977940897,0.3611712392752755,IGM,tiny
class_roi_size,pixel_precision,34,0.33490267925041534,0.3348954322462733,0.19333948163876286,0.08201097851184894,0.5580149204735714,IGM,tiny
class_roi_size,pixel_sensitivity,34,0.5102395971260216,0.37630679131385597,0.5761217984189233,0.041834686873855,0.8292100709495387,IGM,tiny
class_roi_size,gt_coverage,34,0.5102395971260216,0.37630679131385597,0.5761217984189233,0.041834686873855,0.8292100709495387,IGM,tiny
class_roi_size,prediction_purity,34,0.33490267925041534,0.3348954322462733,0.19333948163876286,0.08201097851184894,0.5580149204735714,IGM,tiny
class_roi_size,pred_gt_area_ratio,34,3.0099213495406034,2.7548017334334673,1.849074074074074,1.1380742913000976,4.778093434343434,IGM,tiny
class_roi_size,empty_prediction,34,0.058823529411764705,0.23883257361061289,0.0,0.0,0.0,IGM,tiny
class_roi_size,missed_target,34,0.23529411764705882,0.4305615452020461,0.0,0.0,0.0,IGM,tiny
