group_type,metric,n,mean,sd,median,q1,q3,ClassName,RoiSizeBin
overall,dice,235,0.44182960631640195,0.32614343198349705,0.48678720516441276,0.04519851483907466,0.722087327216993,,
overall,iou,235,0.34147514769063714,0.28159899739489663,0.32169117771747946,0.02315999695712143,0.5650563445752542,,
overall,pixel_precision,235,0.4462088740389557,0.32824190892091265,0.44743276351169586,0.15114281938810098,0.718805704819818,,
overall,pixel_sensitivity,235,0.6041020713832703,0.40962816032758786,0.8397435907708745,0.02702983486876031,0.9465306655056558,,
overall,gt_coverage,235,0.6041020713832703,0.40962816032758786,0.8397435907708745,0.02702983486876031,0.9465306655056558,,
overall,prediction_purity,235,0.4462088740389557,0.32824190892091265,0.44743276351169586,0.15114281938810098,0.718805704819818,,
overall,pred_gt_area_ratio,235,2.1589883099992915,2.6916001133104417,1.4910714285714286,1.0677847658979736,2.462578678206137,,
overall,empty_prediction,235,0.05531914893617021,0.22909009036522313,0.0,0.0,0.0,,
overall,missed_target,235,0.24680851063829787,0.43207463338658103,0.0,0.0,0.0,,
class,dice,152,0.43402221639980726,0.34558468824513894,0.48226546166320106,1.0869565099243857e-08,0.7638155343262888,IBC,
class,iou,152,0.3423611703303708,0.3009176551720262,0.31775588030754853,1.0869565099243857e-08,0.6178815305817553,IBC,
class,pixel_precision,152,0.47628606447856864,0.3482203260031641,0.49918069859511055,0.14952566375125548,0.7593834932352791,IBC,
class,pixel_sensitivity,152,0.5639028792472502,0.42437706163680133,0.7926282056723455,1.519097199089145e-08,0.948381295082463,IBC,
class,gt_coverage,152,0.5639028792472502,0.42437706163680133,0.7926282056723455,1.519097199089145e-08,0.948381295082463,IBC,
class,prediction_purity,152,0.47628606447856864,0.3482203260031641,0.49918069859511055,0.14952566375125548,0.7593834932352791,IBC,
class,pred_gt_area_ratio,152,2.0117981423744005,2.9230778675194906,1.4054621848739495,1.0046251608751608,2.0915548598688134,IBC,
class,empty_prediction,152,0.07894736842105263,0.27054802830951846,0.0,0.0,0.0,IBC,
class,missed_target,152,0.28289473684210525,0.4518946597917203,0.0,0.0,1.0,IBC,
class,dice,83,0.4561274770070333,0.28861515072320276,0.4890387866963933,0.26171836172564045,0.6684012734275965,IGM,
class,iou,83,0.33985255201305276,0.24400435683095933,0.3236607157954002,0.1508402589732411,0.5019814329687945,IGM,
class,pixel_precision,83,0.39112775419773693,0.2818193487304852,0.35853131888006196,0.184692619426241,0.6157980153146432,IGM,
class,pixel_sensitivity,83,0.6777198690299577,0.3724367836760514,0.8529411775519031,0.5946590941405734,0.9423885622440709,IGM,
class,gt_coverage,83,0.6777198690299577,0.3724367836760514,0.8529411775519031,0.5946590941405734,0.9423885622440709,IGM,
class,prediction_purity,83,0.39112775419773693,0.2818193487304852,0.35853131888006196,0.184692619426241,0.6157980153146432,IGM,
class,pred_gt_area_ratio,83,2.428541388059333,2.1968287547524525,1.7692307692307692,1.2055274971941639,2.8660990712074303,IGM,
class,empty_prediction,83,0.012048192771084338,0.10976425998969035,0.0,0.0,0.0,IGM,
class,missed_target,83,0.18072289156626506,0.38712758069902276,0.0,0.0,0.0,IGM,
roi_size,dice,27,0.7019333924412599,0.2034448387179482,0.7241746540339858,0.6628199953301765,0.8252800625236232,,large
roi_size,iou,27,0.5702468439448791,0.1995988564478317,0.567612688173946,0.4957165366226834,0.7025709536782687,,large
roi_size,pixel_precision,27,0.5832175061384084,0.20634298656383102,0.5733558182349444,0.49735028639967716,0.7303737932281813,,large
roi_size,pixel_sensitivity,27,0.9151020108099154,0.21089252915117365,0.9756410256722551,0.9474785557063252,0.9901545364058195,,large
roi_size,gt_coverage,27,0.9151020108099154,0.21089252915117365,0.9756410256722551,0.9474785557063252,0.9901545364058195,,large
