epoch,phase,split,total_loss,dice,classification_accuracy,balanced_accuracy,macro_f1,lesion_recall,segmentation_precision,empty_prediction_rate,missed_target_rate,pred_gt_area_ratio,localization_hit_rate,box_iou,checkpoint_score,learning_rate,loss_components.segmentation,loss_components.focal_bce,loss_components.tversky,loss_components.boundary,loss_components.classification,loss_components.location,loss_components.focus,loss_components.descriptor,loss_components.centroid,loss_components.low_prior,loss_components.outside_body,loss_components.candidate_recall,loss_components.doctor_ball,loss_components.segmentation_classification_coupling,loss_components.total,loss_components.common_checkpoint_score,loss_components.phase_selection_score
6,teacher1_anatomy_normal,validation,0.6081352297748838,0.3234114067102284,0.4732142857142857,0.647410358565737,0.47264908002660166,0.6814808907879771,0.30851515098696664,0.047619047619047616,0.17559523809523808,2.637388969025205,0.8244047619047619,0.04489105437778032,0.35548890358434004,0.0,0.45190745201848803,0.1258980553220248,0.6456568155969892,0.007560276443005672,1.0040976777672768,0.44882373369875406,0.31145906412885305,81.49102746872674,0.09782577692974537,0.0051342169872008354,0.000332900377023699,0.27206610884639393,0.0044993164521569965,0.08892050378268496,0.6081352297748838,0.4169579624592302,0.35548890358434004
7,teacher1_anatomy_normal,train,0.43535125762224197,0.4583451156318188,0.72,0.7225625765797304,0.7126436781609196,0.6078039196133613,0.4657188768684864,0.04625,0.22125,1.5628167336608605,0.77875,0.12344276691229936,0.0,7.671472739041884e-05,0.37642142429947856,0.13392808120697736,0.5268408763408661,0.004928487064316869,0.5024580043554306,0.44030469059944155,0.24770812019705774,49.036258668899535,0.06171450783964247,0.003873342397855595,0.00013087630082736723,0.3099583228677511,0.001977705292229075,0.08748818090185523,0.43535125762224197,,
7,teacher1_anatomy_normal,validation,0.5740572551176661,0.4682895173035906,0.5327380952380952,0.6872509960159363,0.5324026060364313,0.5819976217429365,0.5304704993253663,0.07142857142857142,0.17559523809523808,0.9240956194959004,0.8244047619047619,0.09689232446688688,0.3846537581984528,0.0,0.394641187751577,0.22497860087259186,0.5200064636412121,0.003923456403537698,1.1798806110663074,0.4352668793428512,0.23755287733815966,69.3887552193233,0.07237272635601195,0.0014443485466645576,4.536455526249483e-05,0.36902702794898123,0.0007782311227596697,0.14863116533628531,0.5740572551176661,0.45567018393403075,0.3846537581984528
8,teacher1_anatomy_normal,train,0.41982424542307856,0.47388579696416855,0.7325,0.7302078449757774,0.7222059959369381,0.6166573250293732,0.49322310626506805,0.0575,0.195,1.4749272579635613,0.805,0.1324349863376407,0.0,7.555200852863923e-05,0.3669780756533146,0.14941598020493985,0.5064010554552079,0.0046340683894231915,0.48583916187286375,0.42995077520608904,0.21851229056715965,44.56967177391052,0.057533355597406625,0.00347809890168719,0.0001169842616218375,0.342851507589221,0.0017398102881270461,0.0827614027634263,0.41982424542307856,,
8,teacher1_anatomy_normal,validation,0.5200794814597993,0.47672296797113295,0.5773809523809523,0.7171314741035857,0.5752136752136752,0.6671934603497197,0.48844366219072116,0.05654761904761905,0.14285714285714285,1.3187632857576679,0.8571428571428571,0.07928118500510409,0.4116593441709806,0.0,0.3630040944332168,0.1780258005573636,0.48928275278636385,0.004638707423250058,1.0199952294074355,0.4376061785788763,0.1889898060333161,66.1151187533424,0.07684155330172784,0.0021267681102991836,5.701269721958808e-05,0.2866278315583865,0.0012903919517460356,0.12842950509262405,0.5200794814597993,0.49120857142119506,0.4116593441709806
9,teacher1_anatomy_normal,train,0.3823512750864029,0.5177497513592243,0.75875,0.7564639543897377,0.7521028708863767,0.6428674251586198,0.5387160648778081,0.0625,0.19625,1.7977895697723028,0.80375,0.160210352939222,0.0,7.422582765394419e-05,0.33453936129808426,0.12279043659567833,0.46678663432598116,0.004304495716933161,0.4503127229213715,0.41933066248893736,0.19951329186558722,39.51038276672363,0.05146206769393757,0.004660512931877747,0.0001782239099702565,0.29823936328291895,0.002731456629408058,0.0842041222564876,0.3823512750864029,,
9,teacher1_anatomy_normal,validation,0.4553677283582233,0.49848821869494603,0.7351190476190477,0.811038200140614,0.7179054213401002,0.6239594657896331,0.5444249924094904,0.0744047619047619,0.16964285714285715,1.0292618812632857,0.8303571428571429,0.13373979189867444,0.44225226341554097,0.0,0.36864228848190533,0.23429140896492062,0.47643347297395977,0.003876908898486623,0.5708949253672645,0.408451877889179,0.17420796553293863,63.51781115077791,0.08203684411654692,0.001477029061788926,2.929317070950111e-05,0.32327238887193654,0.0008204679873285516,0.11913911818659731,0.4553677283582233,0.5259282405669768,0.44225226341554097
10,teacher1_anatomy_normal,train,0.3787483014166355,0.5163728711009026,0.76125,0.7491841623752664,0.7498194869007252,0.6473450510203839,0.5056971433758736,0.0325,0.18625,1.7629188498076853,0.81375,0.1864071298626413,0.0,7.2742645786248e-05,0.33278979584574697,0.12185953238978982,0.4644217664003372,0.004507741467095911,0.4374579951167107,0.4073189836740494,0.18200040817260743,39.52860347747803,0.05471188408788294,0.004647132387617603,0.00017242041325516767,0.2994536241889,0.0027525159767537843,0.07939376953989268,0.3787483014166355,,
10,teacher1_anatomy_normal,validation,0.5383323361831052,0.47349599028601347,0.6488095238095238,0.7649402390438247,0.6414930555555556,0.5306870510025109,0.6013970618535366,0.11607142857142858,0.27380952380952384,0.7656107652596417,0.7261904761904762,0.15420622855933713,0.4583229050057294,0.0,0.4108836068993523,0.2955762757919729,0.5179453023842403,0.003251077391074172,0.8957031457906678,0.39280291327408384,0.20084374575387864,64.13584979375203,0.09435032409064228,0.001105712348362431,5.163799947435369e-05,0.40948065077619894,0.00047983130588406873,0.1575523548360382,0.5383323361831052,0.4681571419998331,0.4583229050057294
11,teacher1_anatomy_normal,train,0.3621355493366718,0.5409062711894512,0.7725,0.7716942923573089,0.7661329701112796,0.6644608765095472,0.5546258366107941,0.0525,0.1875,1.5324877118062876,0.8125,0.22428188019979625,0.0,7.110968883852116e-05,0.31315948113799097,0.10950643615797162,0.43902562439441684,0.004162274757400155,0.44137645691633226,0.3962899377942085,0.17029034852981567,38.38986423492432,0.05693078394979238,0.004919645951595157,0.000193846915535687,0.2724640207737684,0.0030859146684815643,0.07928232471458614,0.3621355493366718,,
11,teacher1_anatomy_normal,validation,0.5084311507997059,0.48275898260952504,0.6875,0.7752753691117882,0.6737411568872242,0.6174380391414392,0.5122471548854663,0.06547619047619048,0.21428571428571427,1.0613802004251442,0.7857142857142857,0.11915357101074016,0.4797649173385987,0.0,0.38107207071568283,0.24860444432124496,0.4900593374456678,0.0038240462308749557,0.831715780709471,0.3642402376447405,0.16336967938003086,67.76831265858242,0.09401187107245537,0.0016467556594025588,2.9188976744383883e-05,0.3312240259367086,0.000935661541093612,0.14992272130967604,0.5084311507997059,0.5034494071094437,0.4797649173385987
12,teacher1_anatomy_normal,train,0.3302256336808205,0.5758970654010773,0.795,0.7929659173313997,0.7904407771580447,0.693677608370781,0.5951332527399064,0.0625,0.1625,1.395670784568704,0.8375,0.2666665662290429,0.0,6.933491241286874e-05,0.28580507695674895,0.08621658399701118,0.4059069323539734,0.004114346562419087,0.39000761151313784,0.38186084389686586,0.1557399293780327,36.45216100692749,0.04633747204148676,0.006291881847428158,0.00027931443275519996,0.2397111564129591,0.004588538942189188,0.07553065307438374,0.3302256336808205,,
12,teacher1_anatomy_normal,validation,0.5148928300255821,0.5021722789992346,0.7380952380952381,0.7857979845324584,0.7137435619409054,0.526745687576471,0.6297880010235877,0.08035714285714286,0.17261904761904762,0.6956470163984209,0.8273809523809523,0.1694144706604022,0.49265413478270875,0.0,0.39025205604377244,0.25924445735290647,0.5001627802848816,0.0033514812239445746,0.8358978476552736,0.36909195638838266,0.16513606905937195,66.02087826955886,0.061446767153678854,0.0010166916674192873,2.584741009957811e-05,0.4255509690514633,0.0003246052773257751,0.1458081250256371,0.5148928300255821,0.5012487381269778,0.49265413478270875
13,teacher1_anatomy_normal,train,0.3113226620107889,0.5999138788878917,0.80625,0.800039464040742,0.800570946081782,0.705899820625782,0.620812775194645,0.05875,0.1375,1.278937311358652,0.8625,0.2876742186324086,0.0,6.74269630416366e-05,0.26971460454165935,0.08602016471326351,0.3812813860177994,0.003766724893357605,0.3814456756412983,0.36839077830314637,0.1407058647274971,32.50275857925415,0.04001515543612186,0.006535369409248233,0.00030233136172682864,0.2425296191126108,0.005060199221552466,0.06607708969153464,0.3113226620107889,,
13,teacher1_anatomy_normal,validation,0.5099327369105249,0.4932092228806009,0.7410714285714286,0.7605577689243028,0.7080507755150958,0.5033222247371695,0.6841163511077563,0.12202380952380952,0.25892857142857145,0.6610898117218342,0.7410714285714286,0.23685912250728514,0.49973669733443316,0.0,0.40344143845140934,0.28218813045393853,0.5116966608024779,0.0029159136077699563,0.7600079379266217,0.3646786950883411,0.1356986535801774,62.90452734629313,0.0816461833906249,0.0009043742433970605,2.547152564061218e-05,0.44613934875953765,0.0002446738738269362,0.14731006747821257,0.5099327369105249,0.4783749533523105,0.49973669733443316
14,teacher1_anatomy_normal,train,0.2988830467313528,0.6187996956706047,0.835,0.8347489671810449,0.8332480624561802,0.7301046282052994,0.5945301654934884,0.0175,0.125,1.6234583412287134,0.875,0.3145204404889314,0.0,6.539513606237501e-05,0.25564719215035436,0.07723708990961313,0.36300883054733274,0.003821894037537277,0.34575803861022,0.3551843586564064,0.13189190432429312,36.02424669265747,0.03816184398718178,0.006747545487014577,0.0003177864000281261,0.21823780741542578,0.0051421315392508405,0.06265686160419136,0.2988830467313528,,
14,teacher1_anatomy_normal,validation,0.4639766063718569,0.5482361111008189,0.7916666666666666,0.8449964846496367,0.7695924764890283,0.6164329628415706,0.6032952492435774,0.047619047619047616,0.19642857142857142,0.8402624886122078,0.8035714285714286,0.21164134516917338,0.5196452275459887,0.0,0.34724383659306024,0.25071489797638996,0.43729705044201445,0.003220409465332826,0.7836754538473629,0.3447927513292858,0.10695356219297364,59.815615472339445,0.05327785923236661,0.0011684618951957894,1.9045048204480692e-05,0.33016769650081795,0.00034206248715019596,0.14445112362903142,0.4639766063718569,0.55389202287327,0.5196452275459887
15,teacher1_anatomy_normal,train,0.29337678849697113,0.6215345168113708,0.83125,0.827210139258332,0.8279375285775054,0.7108181393146515,0.629888408780098,0.045,0.1475,1.3073593358519708,0.8525,0.36025435773516423,0.0,6.324933033188837e-05,0.256466094776988,0.0819859017431736,0.362471404671669,0.003632155281957239,0.33936761021614076,0.3425649842619896,0.1255754330009222,31.73471354484558,0.03644852271434502,0.008696087735588663,0.0004562423508104985,0.22809527993202208,0.007358366428888985,0.0621626880671829,0.29337678849697113,,
15,teacher1_anatomy_normal,validation,0.5696463870505492,0.44566923151167553,0.7321428571428571,0.7740332786501054,0.7061110247239932,0.49587660089891183,0.6143707320803687,0.14285714285714285,0.27380952380952384,0.7527710294564227,0.7261904761904762,0.2306184108239192,0.5218649300743159,0.0,0.4351328107572737,0.32228918549870805,0.54495921872911,0.003370405299522515,0.9497778930124783,0.3339830197039105,0.10412751102731341,69.41327605928693,0.09441455340943537,0.0009535293221623371,3.0061382425455597e-05,0.43907859699711915,0.00033989661889271313,0.14796455482220544,0.5696463870505492,0.4623493990719051,0.5218649300743159
16,teacher1_anatomy_normal,train,0.28127983808517454,0.6350836104154587,0.8525,0.8476190476190476,0.8495512035903713,0.7237153407931328,0.6592420595884323,0.05625,0.14,1.3885148456082184,0.86,0.3902944316386012,0.0,6.099999999999999e-05,0.24522506527602672,0.07123286254703999,0.34932516276836395,0.0035550481942482294,0.33274897024035455,0.32881758898496627,0.1128586307913065,30.14061611175537,0.035424993631895635,0.007020100448280573,0.0003210188997218211,0.21060963831841945,0.005266883818476345,0.07164496836252511,0.28127983808517454,,
16,teacher1_anatomy_normal,validation,0.46350967174484614,0.5687937443194456,0.6875,0.7752753691117882,0.6737411568872242,0.6787481125094873,0.5994192219915844,0.05952380952380952,0.13095238095238096,1.0597669298511996,0.8690476190476191,0.1840911091782548,0.5406585704611868,0.0,0.31860518189413206,0.21399875794581713,0.4072890224910918,0.0036763743126010965,0.9805369276021209,0.31881984003952574,0.1092552716533343,54.45105782009306,0.03979793342309027,0.001563782604405008,1.7268457624942086e-05,0.2674886135916625,0.0006128264874297159,0.14209457221884458,0.46350967174484614,0.5482182788674582,0.5406585704611868
17,teacher1_anatomy_normal,train,0.2887620368599892,0.6229530489444732,0.84125,0.843562424969988,0.8396866947846106,0.7226691383123398,0.624515081346035,0.04,0.13125,1.5681306397853834,0.86875,0.37948964023182896,0.0,5.8658103577984934e-05,0.2517771465331316,0.07309006210416555,0.35865357518196106,0.0037981621199287474,0.33906383767724035,0.3168050119280815,0.10659886091947555,31.48972427368164,0.032907250219141135,0.008534556706435978,0.0004253345937104314,0.20981093496084213,0.006718487530306448,0.06318373744376003,0.2887620368599892,,
17,teacher1_anatomy_normal,validation,0.5020899816992737,0.49800888386964715,0.6547619047619048,0.5782985704241856,0.571654650958326,0.5800585756613306,0.5853049116475242,0.07142857142857142,0.19940476190476192,0.8892584649255998,0.8005952380952381,0.16110941906137652,0.5420874224533475,0.0,0.384120095609909,0.27041805535554886,0.4863954257397425,0.0035856619388574644,0.8335209254707608,0.31010023114227114,0.07951786475522178,61.74238783972604,0.06698181190049149,0.0012695294290097081,1.5562846588831496e-05,0.36291344308604795,0.0005393860972487476,0.11183832594126995,0.5020899816992737,0.44650979202174634,0.5420874224533475
18,teacher1_anatomy_normal,train,0.2673693995177746,0.6465483942627906,0.8525,0.8540796679252831,0.8512270615453474,0.7563171577453613,0.6480547127127647,0.04125,0.10625,1.5659139915000813,0.89375,0.3708608709286411,0.0,5.623505054980465e-05,0.2298422723263502,0.056251597618684174,0.3313876259326935,0.0037742450716905297,0.3376310980319977,0.30551675260066985,0.10170222848653793,28.482552185058594,0.0329895558237331,0.007973559470847248,0.0003862762505377759,0.17385166488587855,0.006180675482828519,0.05874995747581124,0.2673693995177746,,
18,teacher1_anatomy_normal,validation,0.42967838793992996,0.5733416809511948,0.7142857142857143,0.6842746660417155,0.6602485780492944,0.6534796876450335,0.6021454176377683,0.03273809523809524,0.15476190476190477,0.944100174612815,0.8452380952380952,0.22657384264384714,0.5546730184209693,0.0,0.31526338322354214,0.19262825319587829,0.41041789877982365,0.0033469392413583896,0.7773731679079079,0.29586958956150783,0.10034479076663654,53.325373808542885,0.05221628358660945,0.0013225542783662345,2.735794121344086e-05,0.2862273569529255,0.0003407891815749324,0.11516289059519684,0.42967838793992996,0.5245281617301024,0.5546730184209693
19,teacher1_anatomy_normal,train,0.273255357965827,0.6405096329748631,0.86,0.8621802287408,0.8591540439766346,0.7380277076363564,0.6339891648292542,0.035,0.14,1.3646048458280013,0.86,0.41906303740381523,0.0,5.3742645786248e-05,0.23983737967908383,0.07302425178699196,0.34033625066280365,0.0036276187596376987,0.3078624728322029,0.2954136717319489,0.09399556800723076,30.427732830047606,0.03322906969755422,0.00836821234668605,0.00042201129623208543,0.20534845363348722,0.006889989582850831,0.05972440818790346,0.273255357965827,,
19,teacher1_anatomy_normal,validation,0.5054480270260856,0.49577056460774865,0.7797619047619048,0.7047574408249355,0.7063492063492063,0.5283776553116896,0.6220613503895065,0.07738095238095238,0.24107142857142858,0.733582599453386,0.7589285714285714,0.21378359142328532,0.554339440470826,0.0,0.40679367037401315,0.32803609823098495,0.4992071673983619,0.0030000151101765887,0.7300648213852019,0.2874751545134045,0.08796023488754318,61.85226744697208,0.07167577542380361,0.0009846884939699002,2.1609686319563826e-05,0.4155875959744056,0.0002305084746175063,0.13930737182852768,0.5054480270260856,0.477426640990602,0.554339440470826
20,teacher1_anatomy_normal,train,0.2681854896247387,0.6496476295590401,0.86125,0.8599312392561338,0.8593492367953801,0.7484324222803116,0.6334304949641227,0.02125,0.12,1.4791866919172294,0.88,0.4166760446460123,0.0,5.1193032032787375e-05,0.23303857885301113,0.07199001929722726,0.3302688682079315,0.0036631896835751833,0.3011387863010168,0.2832394105195999,0.08529195219278335,31.631574754714965,0.03001767953941453,0.008814872078364715,0.0004302160337465466,0.20407385248690843,0.00729525330963952,0.060320244990289214,0.2681854896247387,,
20,teacher1_anatomy_normal,validation,0.46766157253157525,0.582118678699557,0.6875,0.7752753691117882,0.6737411568872242,0.6495864934544989,0.6397021700228963,0.05357142857142857,0.14285714285714285,0.8581697919829943,0.8571428571428571,0.22264580248895,0.5672451278658632,0.0,0.32800834590480443,0.2571312270925513,0.40524540344874066,0.00316037880700259,0.9505436943755263,0.27200293966702055,0.08640451995389802,55.5846871478217,0.05358423739553906,0.0011925108751061739,1.8630505305087093e-05,0.3013270082218306,0.00032262634838497474,0.1399082865862597,0.46766157253157525,0.5459370067990653,0.5672451278658632
21,teacher1_anatomy_normal,train,0.28034457117319106,0.63358473777771,0.84875,0.8524678951355886,0.8483516862258526,0.740899775326252,0.6266621673107147,0.03,0.1275,2.078132270916335,0.8725,0.41809345283997956,0.0,4.859863075134336e-05,0.2448408029973507,0.0724187999498099,0.34826370000839235,0.0036470571300014853,0.323647642955184,0.2736752700805664,0.08221106112003326,31.34577238082886,0.03250239918255829,0.009677112689241768,0.0004893383457601886,0.2091814835742116,0.008329072407832427,0.05910912531428039,0.28034457117319106,,
21,teacher1_anatomy_normal,validation,0.5000172007296767,0.5119016637111724,0.7410714285714286,0.6710803843449731,0.6663585002568053,0.5644669262339617,0.6368236641089121,0.0744047619047619,0.18452380952380953,0.7950671879744914,0.8154761904761905,0.1918367969610549,0.5680612890678199,0.0,0.38139476041708675,0.2711202562121408,0.48197588892210097,0.003303763002068514,0.8144279225241571,0.2659118963139398,0.08736378185096241,63.89759038743519,0.06634956305108408,0.0010748311393572727,2.154933381028795e-05,0.37355211392665905,0.0003706309001115317,0.12394172413596174,0.5000172007296767,0.48121409341051663,0.5680612890678199
22,teacher1_anatomy_normal,train,0.24886791162192823,0.6728393888473511,0.87375,0.87375,0.8724423346210133,0.7605021128058433,0.6560789555311203,0.02125,0.1175,1.4605512148762416,0.8825,0.45958288322923013,0.0,4.5972081604170835e-05,0.21884050466120242,0.06342284026555717,0.3117663133144379,0.0033669818576890975,0.28700412645936013,0.2638682049512863,0.0764395958930254,26.813801040649412,0.0263656361928588,0.007434082750114613,0.0003607254098278645,0.18786981128156185,0.005880593326946837,0.055158579666167495,0.24886791162192823,,
22,teacher1_anatomy_normal,validation,0.4691248277113551,0.5582590106858019,0.7083333333333334,0.7931099132880244,0.6934649041146901,0.6108147617301937,0.6760723530536606,0.08333333333333333,0.15476190476190477,0.8551330473732159,0.8452380952380952,0.23272098368902622,0.5771754417989826,0.0,0.3397794686080444,0.23387845720918404,0.4323042602766128,0.0031210304171379122,0.8918291591107845,0.2629320738571031,0.0742504419315429,56.333363760085334,0.04966593333500939,0.0011796819449695509,1.634648925747093e-05,0.332725182219985,0.0003342339485979686,0.14166285057962386,0.4691248277113551,0.5344252309694448,0.5771754417989826
23,teacher1_anatomy_normal,train,0.2546253687888384,0.6704600381851197,0.8625,0.8634113411341134,0.8615577272813084,0.7551810210943222,0.6511551809310913,0.01,0.1125,1.9109465180105039,0.8875,0.4822767195089838,0.0,4.332618087469505e-05,0.2218474117666483,0.06289069860242308,0.3165746009349823,0.0035125544387847184,0.2939235192537308,0.2542073610424995,0.07536491185426712,28.786658210754396,0.02705207720357066,0.009422632819041609,0.0004960535635291308,0.19277879679575563,0.008164290671338677,0.057884222189895806,0.2546253687888384,,
23,teacher1_anatomy_normal,validation,0.49571593247708823,0.5306360370729156,0.7440476190476191,0.7586594797281463,0.7094127111826227,0.5923828894573819,0.5775498898833423,0.02976190476190476,0.15178571428571427,0.7707922107500759,0.8482142857142857,0.23665870183786397,0.5809388772385461,0.0,0.3833645911266406,0.3387325935819674,0.4589928842726208,0.0033607903418929447,0.7760468577700002,0.24980543447392328,0.07344019466212817,64.0968678338187,0.05156489199581366,0.0010577956392288407,1.822000085450695e-05,0.3663576122683783,0.0003530101571630526,0.13515435128716663,0.49571593247708823,0.5221951202078023,0.5809388772385461
24,teacher1_anatomy_normal,train,0.2609389872848988,0.6571553251147271,0.875,0.8730992396958783,0.8733976895078335,0.7492538210749626,0.6436209967732429,0.02375,0.11875,1.804866426999721,0.88125,0.4618552842764567,0.0,4.067381912530498e-05,0.2308027531206608,0.0700946722831577,0.3275552308559418,0.0036819305352400987,0.27432338915765286,0.24583104848861695,0.07188529446721077,30.623584423065186,0.028743792599707375,0.010336077411193401,0.0005366810242958309,0.20061867754906415,0.008935136056479678,0.05901789693394676,0.2609389872848988,,
24,teacher1_anatomy_normal,validation,0.5713692371334348,0.477194631583635,0.7767857142857143,0.7844621513944223,0.7409299791304705,0.5224623083033958,0.5741759578919121,0.08333333333333333,0.25892857142857145,0.6399986714242332,0.7410714285714286,0.22995613704813195,0.5767543220536647,0.0,0.44413142057047006,0.433130879287741,0.5162105688026973,0.003118388967344626,0.8788821395663988,0.23683247786192668,0.07595482096076012,74.16826916876293,0.09864433689884729,0.0008254079401965663,1.661865850824792e-05,0.4409682784406912,0.0003186686685477893,0.1728620693112524,0.5713692371334348,0.49001313542708186,0.5767543220536647
