false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.0,0.010638297872340425,0.738562121988001
0.0,0.1276595744680851,0.7215261794470211
0.007462686567164179,0.1276595744680851,0.7134629490182975
0.007462686567164179,0.1702127659574468,0.7027108692171602
0.014925373134328358,0.1702127659574468,0.7003609156775255
0.014925373134328358,0.18085106382978725,0.6991566383831607
0.022388059701492536,0.18085106382978725,0.6966150681965936
0.022388059701492536,0.22340425531914893,0.6923590361009336
0.029850746268656716,0.22340425531914893,0.6895803025695242
0.029850746268656716,0.23404255319148937,0.6845825852142495
0.03731343283582089,0.23404255319148937,0.6841915911971377
0.03731343283582089,0.2553191489361702,0.6755593833224889
0.04477611940298507,0.2553191489361702,0.6731724592672501
0.04477611940298507,0.30851063829787234,0.6490195642611992
0.05223880597014925,0.30851063829787234,0.6487675112758966
0.05223880597014925,0.3617021276595745,0.6361655240919505
0.05970149253731343,0.3617021276595745,0.6285244995314154
0.05970149253731343,0.39361702127659576,0.6231818483163407
0.06716417910447761,0.39361702127659576,0.6082628844256197
0.06716417910447761,0.4148936170212766,0.605429219362767
0.07462686567164178,0.4148936170212766,0.5938332163948162
0.07462686567164178,0.5,0.5217770590014402
0.08955223880597014,0.5,0.4727122910144108
0.08955223880597014,0.5425531914893617,0.42743220932819437
0.09701492537313433,0.5425531914893617,0.42203161242775455
0.09701492537313433,0.5638297872340425,0.401686076191792
0.1044776119402985,0.5638297872340425,0.40069954740112923
0.1044776119402985,0.5851063829787234,0.3947688315505186
0.11194029850746269,0.5851063829787234,0.3890918625786968
0.11194029850746269,0.5957446808510638,0.3890119254149426
0.12686567164179105,0.5957446808510638,0.38545264807040297
0.12686567164179105,0.6063829787234043,0.38494731789912723
0.13432835820895522,0.6063829787234043,0.3817830320533188
0.13432835820895522,0.6276595744680851,0.36663863603483615
0.14925373134328357,0.6276595744680851,0.3541463096480664
0.14925373134328357,0.6702127659574468,0.33158956800862843
0.15671641791044777,0.6702127659574468,0.32760102796153556
0.15671641791044777,0.6808510638297872,0.31268028923384183
0.1865671641791045,0.6808510638297872,0.2945992197311027
0.1865671641791045,0.7446808510638298,0.22083499988949767
0.19402985074626866,0.7446808510638298,0.22006571767480862
0.19402985074626866,0.7659574468085106,0.21197162198025993
0.20149253731343283,0.7659574468085106,0.2109694063578481
0.20149253731343283,0.776595744680851,0.21030453824949108
0.21641791044776118,0.776595744680851,0.20782042249411872
0.21641791044776118,0.7872340425531915,0.2053690226803203
0.23134328358208955,0.7872340425531915,0.1975052625328722
0.23134328358208955,0.7978723404255319,0.1970180308537612
0.23880597014925373,0.7978723404255319,0.19639517999278092
0.23880597014925373,0.8085106382978723,0.19513875374692263
0.2462686567164179,0.8085106382978723,0.194240609189237
0.2462686567164179,0.8404255319148937,0.18308702993391746
0.2537313432835821,0.8404255319148937,0.18233445749969404
0.2537313432835821,0.851063829787234,0.18168938553463246
0.27611940298507465,0.851063829787234,0.1782533072769798
0.27611940298507465,0.8723404255319149,0.16810277372155077
0.2835820895522388,0.8723404255319149,0.16779317271408833
0.2835820895522388,0.8829787234042553,0.1674872274505332
0.291044776119403,0.8829787234042553,0.16476370500573262
0.291044776119403,0.9148936170212766,0.1562229674404464
0.3283582089552239,0.9148936170212766,0.1428354661739637
0.3283582089552239,0.9361702127659575,0.1368129279432832
0.3358208955223881,0.9361702127659575,0.134113553891099
0.3358208955223881,0.9468085106382979,0.1334253394449336
0.3582089552238806,0.9468085106382979,0.12415912073969365
0.3582089552238806,0.9680851063829787,0.12267677305916928
0.43283582089552236,0.9680851063829787,0.10513751314696881
0.43283582089552236,0.9787234042553191,0.10489876986979431
0.44776119402985076,0.9787234042553191,0.10478055866045738
0.44776119402985076,0.9893617021276596,0.10376866759135042
0.47761194029850745,0.9893617021276596,0.0997322116493184
0.47761194029850745,1.0,0.09777842003907247
1.0,1.0,0.06724360240229559
