precision,recall,threshold
0.42857142857142855,1.0,0.13909294142675022
0.45,1.0,0.14680164611693983
0.47368421052631576,1.0,0.15524929222884332
0.5,1.0,0.1612020515995206
0.5294117647058824,1.0,0.1781967499668628
0.5625,1.0,0.20576926586990643
0.6,1.0,0.2952408657935315
0.6428571428571429,1.0,0.30439653676815365
0.6923076923076923,1.0,0.3046465422040334
0.75,1.0,0.3572538863460438
0.7272727272727273,0.8888888888888888,0.40055660853227754
0.7,0.7777777777777778,0.48031672393640534
0.6666666666666666,0.6666666666666666,0.5069131255739238
0.75,0.6666666666666666,0.5686709557936807
0.8571428571428571,0.6666666666666666,0.594228571236921
0.8333333333333334,0.5555555555555556,0.6180144396395906
0.8,0.4444444444444444,0.6368514317617279
0.75,0.3333333333333333,0.7071482420857339
0.6666666666666666,0.2222222222222222,0.7659234582954965
1.0,0.2222222222222222,0.8562186681678582
1.0,0.1111111111111111,0.8928152500100475
1.0,0.0,
