bin,lower,upper,n,mean_predicted,observed_fraction
1,0.0,0.1,0,,
2,0.1,0.2,5,0.15610853626778337,0.0
3,0.2,0.30000000000000004,2,0.25050506583171894,0.0
4,0.30000000000000004,0.4,3,0.32209898843941026,0.3333333333333333
5,0.4,0.5,2,0.4404366662343414,1.0
6,0.5,0.6000000000000001,3,0.5566042175348418,0.3333333333333333
7,0.6000000000000001,0.7000000000000001,2,0.6274329357006592,1.0
8,0.7000000000000001,0.8,2,0.7365358501906152,0.5
9,0.8,0.9,2,0.8745169590889528,1.0
10,0.9,1.0,0,,
