false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.0,0.1111111111111111,0.8928152500100475
0.0,0.2222222222222222,0.8562186681678582
0.08333333333333333,0.2222222222222222,0.7659234582954965
0.08333333333333333,0.6666666666666666,0.594228571236921
0.25,0.6666666666666666,0.5069131255739238
0.25,1.0,0.3572538863460438
1.0,1.0,0.13909294142675022
