precision,recall,threshold
0.41228070175438597,1.0,0.029723038896918297
0.41409691629955947,1.0,0.030186878517270088
0.415929203539823,1.0,0.030387936159968376
0.4177777777777778,1.0,0.031142057850956917
0.41964285714285715,1.0,0.03149661794304848
0.42152466367713004,1.0,0.03165946528315544
0.42342342342342343,1.0,0.03195267170667648
0.4253393665158371,1.0,0.03245043009519577
0.42727272727272725,1.0,0.03335532918572426
0.4292237442922374,1.0,0.03341434895992279
0.43119266055045874,1.0,0.033714067190885544
0.43317972350230416,1.0,0.03379354998469353
0.4351851851851852,1.0,0.03384668752551079
0.4372093023255814,1.0,0.03399103879928589
0.4392523364485981,1.0,0.03404315933585167
0.4413145539906103,1.0,0.034221041947603226
0.44339622641509435,1.0,0.03431341424584389
0.44549763033175355,1.0,0.03463435173034668
0.44761904761904764,1.0,0.03468478098511696
0.44976076555023925,1.0,0.03511633723974228
0.4519230769230769,1.0,0.0351194366812706
0.45410628019323673,1.0,0.035207781940698624
0.4563106796116505,1.0,0.03540465980768204
0.4585365853658537,1.0,0.035672374069690704
0.46078431372549017,1.0,0.03594357892870903
0.4630541871921182,1.0,0.036159295588731766
0.46534653465346537,1.0,0.03632725402712822
0.46766169154228854,1.0,0.03672657534480095
0.47,1.0,0.036797769367694855
0.4723618090452261,1.0,0.03682035207748413
0.47474747474747475,1.0,0.036990199238061905
0.47715736040609136,1.0,0.03886215016245842
0.47959183673469385,1.0,0.03972145542502403
0.48205128205128206,1.0,0.03976977616548538
0.4845360824742268,1.0,0.04059188812971115
0.48704663212435234,1.0,0.04079272970557213
0.4895833333333333,1.0,0.041835520416498184
0.49214659685863876,1.0,0.04284551739692688
0.49473684210526314,1.0,0.043068911880254745
0.4973544973544973,1.0,0.04324790835380554
0.5,1.0,0.04341566935181618
0.5026737967914439,1.0,0.043626949191093445
0.5053763440860215,1.0,0.044038090854883194
0.5081081081081081,1.0,0.04440309852361679
0.5108695652173914,1.0,0.04618543013930321
0.5136612021857924,1.0,0.04621848836541176
0.5164835164835165,1.0,0.04629101604223251
0.5193370165745856,1.0,0.04703764244914055
0.5222222222222223,1.0,0.04720485210418701
0.5251396648044693,1.0,0.047586746513843536
0.5280898876404494,1.0,0.048826102167367935
0.5310734463276836,1.0,0.04901762679219246
0.5340909090909091,1.0,0.05201682075858116
0.5371428571428571,1.0,0.0521567165851593
0.5402298850574713,1.0,0.05339779704809189
0.5433526011560693,1.0,0.053625550121068954
0.5465116279069767,1.0,0.054309383034706116
0.5497076023391813,1.0,0.05452500656247139
0.5529411764705883,1.0,0.054861120879650116
0.5562130177514792,1.0,0.05608726665377617
0.5595238095238095,1.0,0.05708584561944008
0.562874251497006,1.0,0.05912632495164871
0.5662650602409639,1.0,0.060180872678756714
0.5696969696969697,1.0,0.06383804976940155
0.573170731707317,1.0,0.06549163162708282
0.5766871165644172,1.0,0.0685003474354744
0.5802469135802469,1.0,0.06891819834709167
0.5838509316770186,1.0,0.06934438645839691
0.5875,1.0,0.06943993270397186
0.5911949685534591,1.0,0.0696384459733963
0.5949367088607594,1.0,0.07072269916534424
0.5923566878980892,0.9893617021276596,0.07401183992624283
0.5961538461538461,0.9893617021276596,0.0754576176404953
0.6,0.9893617021276596,0.07676199823617935
0.6038961038961039,0.9893617021276596,0.0771181508898735
0.6078431372549019,0.9893617021276596,0.08105939626693726
0.6052631578947368,0.9787234042553191,0.08287918567657471
0.609271523178808,0.9787234042553191,0.0828990638256073
0.6133333333333333,0.9787234042553191,0.08309315890073776
0.610738255033557,0.9680851063829787,0.08352618664503098
0.6148648648648649,0.9680851063829787,0.08516712486743927
0.6190476190476191,0.9680851063829787,0.08675181865692139
0.6232876712328768,0.9680851063829787,0.08892019838094711
0.6275862068965518,0.9680851063829787,0.09893351048231125
0.6319444444444444,0.9680851063829787,0.09920911490917206
0.6363636363636364,0.9680851063829787,0.10594359040260315
0.6408450704225352,0.9680851063829787,0.10620040446519852
0.6453900709219859,0.9680851063829787,0.10847729444503784
0.65,0.9680851063829787,0.11042078584432602
0.6546762589928058,0.9680851063829787,0.1184924840927124
0.6521739130434783,0.9574468085106383,0.11853661388158798
0.6496350364963503,0.9468085106382979,0.12172476947307587
0.6544117647058824,0.9468085106382979,0.12348738312721252
0.6592592592592592,0.9468085106382979,0.14180730283260345
0.664179104477612,0.9468085106382979,0.14285455644130707
0.6616541353383458,0.9361702127659575,0.14448566734790802
0.6666666666666666,0.9361702127659575,0.15096288919448853
0.6641221374045801,0.925531914893617,0.16092242300510406
0.6615384615384615,0.9148936170212766,0.16585738956928253
0.6666666666666666,0.9148936170212766,0.17219682037830353
0.671875,0.9148936170212766,0.18424738943576813
0.6771653543307087,0.9148936170212766,0.18708699941635132
0.6825396825396826,0.9148936170212766,0.19958467781543732
0.688,0.9148936170212766,0.20098555088043213
0.6854838709677419,0.9042553191489362,0.21145978569984436
0.6829268292682927,0.8936170212765957,0.21865533292293549
0.680327868852459,0.8829787234042553,0.22467687726020813
0.6859504132231405,0.8829787234042553,0.2324143350124359
0.6833333333333333,0.8723404255319149,0.23328863084316254
0.6890756302521008,0.8723404255319149,0.23417440056800842
0.6864406779661016,0.8617021276595744,0.2424030900001526
0.6837606837606838,0.851063829787234,0.26374271512031555
0.6896551724137931,0.851063829787234,0.2640550434589386
0.6956521739130435,0.851063829787234,0.2729233503341675
0.7017543859649122,0.851063829787234,0.27395832538604736
0.6991150442477876,0.8404255319148937,0.27588629722595215
0.7053571428571429,0.8404255319148937,0.2781394124031067
0.7027027027027027,0.8297872340425532,0.28634029626846313
0.7,0.8191489361702128,0.3065067231655121
0.6972477064220184,0.8085106382978723,0.3119508922100067
0.7037037037037037,0.8085106382978723,0.3147021532058716
0.7009345794392523,0.7978723404255319,0.31855663657188416
0.7075471698113207,0.7978723404255319,0.32046976685523987
0.7047619047619048,0.7872340425531915,0.32196736335754395
0.7115384615384616,0.7872340425531915,0.3301112651824951
0.7184466019417476,0.7872340425531915,0.34623998403549194
0.7156862745098039,0.776595744680851,0.35383519530296326
0.7227722772277227,0.776595744680851,0.3607853055000305
0.73,0.776595744680851,0.3615396320819855
0.7272727272727273,0.7659574468085106,0.3636026084423065
0.7346938775510204,0.7659574468085106,0.3667127788066864
0.7319587628865979,0.7553191489361702,0.391032338142395
0.7291666666666666,0.7446808510638298,0.3918251395225525
0.7368421052631579,0.7446808510638298,0.3942089080810547
0.7340425531914894,0.7340425531914894,0.41159942746162415
0.7311827956989247,0.723404255319149,0.5078388452529907
0.7282608695652174,0.7127659574468085,0.5400069355964661
0.7252747252747253,0.7021276595744681,0.5642619729042053
0.7222222222222222,0.6914893617021277,0.5985221266746521
0.7191011235955056,0.6808510638297872,0.6072335839271545
0.7272727272727273,0.6808510638297872,0.6102443337440491
0.735632183908046,0.6808510638297872,0.6139876246452332
0.7441860465116279,0.6808510638297872,0.6291164755821228
0.7529411764705882,0.6808510638297872,0.6517245769500732
0.75,0.6702127659574468,0.6856109499931335
0.7590361445783133,0.6702127659574468,0.6942307353019714
0.7560975609756098,0.6595744680851063,0.6969559788703918
0.7530864197530864,0.648936170212766,0.7158307433128357
0.75,0.6382978723404256,0.7350497841835022
0.7468354430379747,0.6276595744680851,0.7395278811454773
0.7564102564102564,0.6276595744680851,0.7606755495071411
0.7662337662337663,0.6276595744680851,0.7621496915817261
0.7631578947368421,0.6170212765957447,0.7773757576942444
0.76,0.6063829787234043,0.7873254418373108
0.7702702702702703,0.6063829787234043,0.7922857403755188
0.7671232876712328,0.5957446808510638,0.793068528175354
0.7777777777777778,0.5957446808510638,0.7931786179542542
0.7887323943661971,0.5957446808510638,0.7985097765922546
0.7857142857142857,0.5851063829787234,0.7986305356025696
0.7971014492753623,0.5851063829787234,0.8070464730262756
0.7941176470588235,0.574468085106383,0.809931218624115
0.7910447761194029,0.5638297872340425,0.8155072927474976
0.803030303030303,0.5638297872340425,0.8168824911117554
0.8,0.5531914893617021,0.8203984498977661
0.796875,0.5425531914893617,0.8432868719100952
0.8095238095238095,0.5425531914893617,0.8496975898742676
0.8064516129032258,0.5319148936170213,0.8730100989341736
0.8032786885245902,0.5212765957446809,0.8850486278533936
0.8,0.5106382978723404,0.8854401111602783
0.7966101694915254,0.5,0.8948158621788025
0.8103448275862069,0.5,0.9230720400810242
0.8245614035087719,0.5,0.9295222163200378
0.8214285714285714,0.48936170212765956,0.9310197234153748
0.8181818181818182,0.4787234042553192,0.949066698551178
0.8148148148148148,0.46808510638297873,0.9546847939491272
0.8113207547169812,0.4574468085106383,0.9565511345863342
0.8076923076923077,0.44680851063829785,0.9583200812339783
0.803921568627451,0.43617021276595747,0.9588676691055298
0.8,0.425531914893617,0.95914626121521
0.7959183673469388,0.4148936170212766,0.962046205997467
