precision,recall,threshold
0.3320754716981132,1.0,0.03494381144717322
0.3333333333333333,1.0,0.035054242959272994
0.33460076045627374,1.0,0.03513222966456912
0.33587786259541985,1.0,0.035240856362293724
0.3371647509578544,1.0,0.03526112761309708
0.3384615384615385,1.0,0.03535422936448924
0.33976833976833976,1.0,0.03549208275579817
0.34108527131782945,1.0,0.03571420837340192
0.3424124513618677,1.0,0.03586814877347962
0.34375,1.0,0.035964614133276306
0.34509803921568627,1.0,0.036034251283291595
0.3464566929133858,1.0,0.03611472228935417
0.34782608695652173,1.0,0.0361716378387265
0.3492063492063492,1.0,0.03627262068478809
0.350597609561753,1.0,0.036312801095456745
0.352,1.0,0.03634886957082436
0.3534136546184739,1.0,0.03637881372840159
0.3548387096774194,1.0,0.03638468489928637
0.3562753036437247,1.0,0.036582752804323465
0.35772357723577236,1.0,0.03671181945431295
0.35918367346938773,1.0,0.036784892123834984
0.36065573770491804,1.0,0.037632060645673523
0.36213991769547327,1.0,0.037689557306280895
0.36363636363636365,1.0,0.03859434871269951
0.3651452282157676,1.0,0.038859543997806195
0.36666666666666664,1.0,0.03889942506205175
0.3682008368200837,1.0,0.03897528390868117
0.3697478991596639,1.0,0.03953590858841353
0.37130801687763715,1.0,0.03970161416993568
0.3728813559322034,1.0,0.04020357282743035
0.37446808510638296,1.0,0.04038534480408121
0.37606837606837606,1.0,0.04075598262464763
0.3776824034334764,1.0,0.04087784577103608
0.3793103448275862,1.0,0.041072485473721054
0.38095238095238093,1.0,0.04107908227616375
0.3826086956521739,1.0,0.04114273526555632
0.38427947598253276,1.0,0.04129851584367298
0.38596491228070173,1.0,0.04131997039780072
0.3876651982378855,1.0,0.041496423606072766
0.3893805309734513,1.0,0.04179809750780366
0.39111111111111113,1.0,0.04198537300191493
0.39285714285714285,1.0,0.04257804284933097
0.39461883408071746,1.0,0.04260773390421796
0.3963963963963964,1.0,0.042636333038963505
0.39819004524886875,1.0,0.04265336858785431
0.4,1.0,0.04288516812729245
0.4018264840182648,1.0,0.043132889105386304
0.4036697247706422,1.0,0.04323913807465724
0.4055299539170507,1.0,0.043743140493859925
0.4074074074074074,1.0,0.043915616116459506
0.40930232558139534,1.0,0.04415274986394642
0.411214953271028,1.0,0.044345555281426745
0.4131455399061033,1.0,0.04467428576711285
0.41509433962264153,1.0,0.04471374756296515
0.41706161137440756,1.0,0.04481864517095219
0.41904761904761906,1.0,0.04494813310158789
0.42105263157894735,1.0,0.044948775988001295
0.4230769230769231,1.0,0.04505931275399626
0.4251207729468599,1.0,0.04514330525401172
0.42718446601941745,1.0,0.04516074018798181
0.4292682926829268,1.0,0.045264991379684275
0.43137254901960786,1.0,0.045504383872787574
0.43349753694581283,1.0,0.045572484215531284
0.43564356435643564,1.0,0.046254691948109064
0.43781094527363185,1.0,0.047106947358851785
0.44,1.0,0.04732297334251977
0.44221105527638194,1.0,0.04777983898984268
0.4444444444444444,1.0,0.04780504868856866
0.4467005076142132,1.0,0.04814524881037131
0.4489795918367347,1.0,0.048257316797922625
0.4512820512820513,1.0,0.0490629014975154
0.4536082474226804,1.0,0.04941995897481862
0.45077720207253885,0.9886363636363636,0.0497052595601458
0.453125,0.9886363636363636,0.05144445978360064
0.450261780104712,0.9772727272727273,0.05209785533675658
0.4473684210526316,0.9659090909090909,0.05414389056802717
0.4497354497354497,0.9659090909090909,0.058135986613818684
0.4521276595744681,0.9659090909090909,0.059688537134651894
0.45454545454545453,0.9659090909090909,0.0606093765751088
0.45698924731182794,0.9659090909090909,0.06207903098639362
0.4594594594594595,0.9659090909090909,0.0627142427271707
0.45652173913043476,0.9545454545454546,0.06461650660650962
0.45901639344262296,0.9545454545454546,0.06862915459452636
0.46153846153846156,0.9545454545454546,0.07072314582212838
0.46408839779005523,0.9545454545454546,0.07109072028702396
0.4666666666666667,0.9545454545454546,0.07263428895993548
0.4692737430167598,0.9545454545454546,0.07930113238401643
0.47191011235955055,0.9545454545454546,0.08821196815916804
0.4745762711864407,0.9545454545454546,0.08952999332357876
0.4772727272727273,0.9545454545454546,0.08992876091303804
0.48,0.9545454545454546,0.09056274756194942
