epoch,phase,split,total_loss,dice,classification_accuracy,balanced_accuracy,macro_f1,lesion_recall,segmentation_precision,empty_prediction_rate,missed_target_rate,pred_gt_area_ratio,localization_hit_rate,box_iou,checkpoint_score,learning_rate,loss_components.segmentation,loss_components.focal_bce,loss_components.tversky,loss_components.boundary,loss_components.classification,loss_components.total,loss_components.common_checkpoint_score,loss_components.phase_selection_score
1,standard,train,1.359721583478591,0.09410150311362254,0.5036764705882353,0.4934852832367856,0.4562461437209494,0.6481009780191908,0.06846373701153104,0.00857843137254902,0.12867647058823528,70.31423055189302,0.8713235294117647,0.008400602063572802,0.0,8e-05,0.6704096303266638,0.1072885973707718,0.9873306540881887,0.018225761541329762,0.6564876045666489,1.359721583478591,,
1,standard,validation,1.5713501897351496,0.13183369667365633,0.3103448275862069,0.5,0.23684210526315788,0.7716825518114814,0.08144236372719552,0.0,0.1103448275862069,13.956021068090033,0.8896551724137931,0.01086764433667219,0.32113707308490136,0.0,0.6466730672737647,0.03357900982273036,0.9805465357056979,0.00923086692546976,0.8806449121442335,1.5713501897351496,0.32113707308490136,0.32113707308490136
2,standard,train,1.2924175355948655,0.1286052020595354,0.4950980392156863,0.4986933405424889,0.3395568128241396,0.6224084303659552,0.13886625626507929,0.05514705882352941,0.22303921568627452,9.028286684230427,0.7769607843137255,0.013693870290499663,0.0,7.99957478687904e-05,0.6385022629709804,0.048118506649545596,0.962531163411982,0.008274024069382279,0.622776479697695,1.2924175355948655,,
2,standard,validation,1.6060679423397985,0.17924590450559488,0.3103448275862069,0.5,0.23684210526315788,0.27602172091520405,0.2717593924154427,0.09310344827586207,0.46551724137931033,1.4956155214775904,0.5344827586206896,0.02154529389840014,0.30099563903848825,0.0,0.6252688979280406,0.0950566167461461,0.9248283542435745,0.003663320030117857,0.9340943496802757,1.6060679423397985,0.20260787960005505,0.30099563903848825
3,standard,train,1.150495138238458,0.27295930223429904,0.5098039215686274,0.500048076923077,0.33988593617279456,0.5136419216937879,0.3183313555577222,0.09436274509803921,0.27941176470588236,2.4733100791853335,0.7205882352941176,0.04299978271215851,0.0,7.998299242677312e-05,0.5222929675205081,0.17126754417504167,0.7366615907818663,0.006460666599427806,0.5982878117584715,1.150495138238458,,
3,standard,validation,1.3501931132941412,0.2359703497121498,0.3103448275862069,0.5,0.23684210526315788,0.4204559097981731,0.24000271065566092,0.034482758620689655,0.3620689655172414,2.113248044282527,0.6379310344827587,0.023601027878857535,0.29282497435301874,0.0,0.520959420861869,0.10385803277122563,0.7607448873848751,0.005107470996806334,0.7897464067771517,1.3501931132941412,0.26066722335240844,0.29282497435301874
4,standard,train,1.0740725964892144,0.34123074993783353,0.5759803921568627,0.5808734731643426,0.4989209450249886,0.5254455481966337,0.4284350785846804,0.1323529411764706,0.2855392156862745,1.7107875172341738,0.7144607843137255,0.06452910299584573,0.0,7.996173652856996e-05,0.467498940141762,0.1867862304343897,0.6464980799777835,0.005786498469830144,0.5776892210922989,1.0740725964892144,,
4,standard,validation,1.2569487399068373,0.3126889878924881,0.3620689655172414,0.5375,0.31634278432621854,0.4099256557011269,0.4677597896806125,0.1310344827586207,0.3931034482758621,0.7828376966308,0.6068965517241379,0.0689621019359707,0.2888049329174884,0.0,0.507107447961281,0.24485730112626636,0.685456856776928,0.0034617513418197634,0.7141346010668524,1.2569487399068373,0.29143290032931835,0.2888049329174884
5,standard,train,1.0136884158732844,0.38026250365610215,0.6225490196078431,0.6154414814013451,0.574582755001862,0.5386172107913915,0.4694148619093147,0.13602941176470587,0.30269607843137253,1.4708340158787363,0.6973039215686274,0.08767281488058516,0.0,7.993198493117394e-05,0.4361238267784025,0.17038816742270307,0.6046187375106064,0.005246171020153983,0.5500615393998576,1.0136884158732844,,
5,standard,validation,1.2152663189789346,0.3660367900955266,0.46551724137931033,0.6094444444444445,0.4535020850810325,0.5420545765552027,0.3487278679321552,0.02413793103448276,0.2413793103448276,1.480485187381739,0.7586206896551724,0.05610757510562198,0.3003009812973989,0.0,0.4319210426560764,0.13749953410748778,0.6109018223039036,0.00459984102655716,0.7460431382573884,1.2152663189789346,0.38822236088729406,0.3003009812973989
6,standard,train,0.9782896240552267,0.39928585860659094,0.6470588235294118,0.6525961538461539,0.6193931227488274,0.5494374415161563,0.48093394555297553,0.12867647058823528,0.2659313725490196,1.441658043452769,0.7340686274509803,0.09183162121991693,0.0,7.989374429288484e-05,0.4245990387657109,0.17713327946908333,0.5841428771907208,0.006228596875991891,0.5273243977743036,0.9782896240552267,,
6,standard,validation,1.6705499595609206,0.3681657955307385,0.3896551724137931,0.5544444444444445,0.35737089201877936,0.5207217941991985,0.41225748036442134,0.05172413793103448,0.2206896551724138,1.2063952667400943,0.7793103448275862,0.07514451656435761,0.30528097926282605,0.0,0.45510613630557883,0.228350006943119,0.6116639819638482,0.00437059445659919,1.157565592177983,1.6705499595609206,0.35865758570800843,0.30528097926282605
7,standard,train,0.9279501014480404,0.4200768317369854,0.7022058823529411,0.6930052514752856,0.6777015462484823,0.589304985368953,0.47613804977314145,0.11029411764705882,0.25,1.6191874278731926,0.75,0.11659398004863482,0.0,7.984702317181909e-05,0.40048179103463305,0.1547986962558592,0.5556211039131763,0.006284116662344804,0.5023507974019238,0.9279501014480404,,
