group_type,metric,n,mean,sd,median,q1,q3,ClassName,RoiSizeBin
roi_size,iou,54,0.37385076624674546,0.2607737110500445,0.37848184298401355,0.20636078921914697,0.5690384128820667,,small
roi_size,pixel_precision,54,0.4930588988813572,0.3067981387594078,0.45990409792776954,0.3111020761008306,0.7547401257434079,,small
roi_size,pixel_sensitivity,54,0.642988178315546,0.3745450563772715,0.8263319681265853,0.45675151246700824,0.9267006806706504,,small
roi_size,gt_coverage,54,0.642988178315546,0.3745450563772715,0.8263319681265853,0.45675151246700824,0.9267006806706504,,small
roi_size,prediction_purity,54,0.4930588988813572,0.3067981387594078,0.45990409792776954,0.3111020761008306,0.7547401257434079,,small
roi_size,pred_gt_area_ratio,54,1.7281717547336053,1.3971297243302803,1.6528957960644006,0.9795454545454545,2.1815476190476186,,small
roi_size,empty_prediction,54,0.07407407407407407,0.2643505285727147,0.0,0.0,0.0,,small
roi_size,missed_target,54,0.2222222222222222,0.4196434545311265,0.0,0.0,0.0,,small
roi_size,dice,65,0.317067485177694,0.30186626551685675,0.3222003942589383,9.259259173525378e-09,0.5945945959642075,,tiny
roi_size,iou,65,0.23001532867780217,0.23771029908071226,0.19203747261817922,9.259259173525378e-09,0.4230769258505917,,tiny
roi_size,pixel_precision,65,0.43937944270546764,0.38804200889331253,0.40924092604210915,0.04661017353131282,0.872340428248076,,tiny
roi_size,pixel_sensitivity,65,0.4338077760428834,0.3948111756594039,0.4259259312414265,1.7857142538265312e-08,0.8106060620408632,,tiny
roi_size,gt_coverage,65,0.4338077760428834,0.3948111756594039,0.4259259312414265,1.7857142538265312e-08,0.8106060620408632,,tiny
roi_size,prediction_purity,65,0.43937944270546764,0.38804200889331253,0.40924092604210915,0.04661017353131282,0.872340428248076,,tiny
roi_size,pred_gt_area_ratio,65,2.255902929050798,2.3985240679835447,1.7361111111111112,0.6527777777777778,3.3257575757575757,,tiny
roi_size,empty_prediction,65,0.1076923076923077,0.3124038313563933,0.0,0.0,0.0,,tiny
roi_size,missed_target,65,0.35384615384615387,0.4818833245315078,0.0,0.0,1.0,,tiny
class_roi_size,dice,72,0.5657815009681768,0.3947854821189306,0.7434312916799599,9.407852810494586e-10,0.9074788550655664,IBC,large
class_roi_size,iou,72,0.49116958559757606,0.3590488180048349,0.5916371670505063,9.407852810494586e-10,0.830628403016576,IBC,large
class_roi_size,pixel_precision,72,0.7464897253421199,0.3252758439346197,0.8788666826725002,0.7061576654452891,0.944544584939335,IBC,large
class_roi_size,pixel_sensitivity,72,0.572470129386371,0.4170116790552762,0.7862742006298846,1.5997416905217276e-09,0.9368885992202287,IBC,large
class_roi_size,gt_coverage,72,0.572470129386371,0.4170116790552762,0.7862742006298846,1.5997416905217276e-09,0.9368885992202287,IBC,large
class_roi_size,prediction_purity,72,0.7464897253421199,0.3252758439346197,0.8788666826725002,0.7061576654452891,0.944544584939335,IBC,large
class_roi_size,pred_gt_area_ratio,72,0.8022801658869688,0.5099601071840391,0.9660114503816795,0.3202697568389058,1.125005434152562,IBC,large
class_roi_size,empty_prediction,72,0.1527777777777778,0.362297917338298,0.0,0.0,0.0,IBC,large
class_roi_size,missed_target,72,0.2916666666666667,0.45771939248137733,0.0,0.0,1.0,IBC,large
class_roi_size,dice,50,0.4616513206441444,0.3704407327392634,0.6272271639914324,2.033356537386987e-09,0.7850980797910643,IBC,medium
class_roi_size,iou,50,0.3740823903052466,0.3165099346039935,0.45695757948419236,2.033356537386987e-09,0.6463162259785263,IBC,medium
class_roi_size,pixel_precision,50,0.45985539735336045,0.3666489656067658,0.5242655538671597,5.624368007729659e-09,0.7799366465793782,IBC,medium
class_roi_size,pixel_sensitivity,50,0.5501137517304627,0.4301365676493318,0.8270080326790253,2.8928769317561985e-09,0.9180920027072651,IBC,medium
class_roi_size,gt_coverage,50,0.5501137517304627,0.4301365676493318,0.8270080326790253,2.8928769317561985e-09,0.9180920027072651,IBC,medium
class_roi_size,prediction_purity,50,0.45985539735336045,0.3666489656067658,0.5242655538671597,5.624368007729659e-09,0.7799366465793782,IBC,medium
class_roi_size,pred_gt_area_ratio,50,1.505975175754482,0.8180178302245075,1.439429012345679,1.0751644736842105,1.9477907183499288,IBC,medium
class_roi_size,empty_prediction,50,0.04,0.19794866372215741,0.0,0.0,0.0,IBC,medium
class_roi_size,missed_target,50,0.36,0.48487322138506117,0.0,0.0,1.0,IBC,medium
class_roi_size,dice,27,0.4611893200419726,0.33706479467240597,0.4976525829457706,5.99842425836298e-09,0.7459984376746472,IBC,small
class_roi_size,iou,27,0.35941351920952563,0.2868389547639316,0.3312500013932292,5.99842425836298e-09,0.5958981293192274,IBC,small
class_roi_size,pixel_precision,27,0.5241016776138986,0.3444230681240813,0.5100286546990583,0.3127982098982106,0.8396336185083157,IBC,small
class_roi_size,pixel_sensitivity,27,0.5815020347978168,0.39793653501046844,0.8112244907590587,6.3301281650512616e-09,0.8643252939667448,IBC,small
class_roi_size,gt_coverage,27,0.5815020347978168,0.39793653501046844,0.8112244907590587,6.3301281650512616e-09,0.8643252939667448,IBC,small
class_roi_size,prediction_purity,27,0.5241016776138986,0.3444230681240813,0.5100286546990583,0.3127982098982106,0.8396336185083157,IBC,small
class_roi_size,pred_gt_area_ratio,27,1.7004795422283199,1.8739371154404565,1.1569767441860466,0.8645313613684962,2.2755102040816326,IBC,small
class_roi_size,empty_prediction,27,0.1111111111111111,0.32025630761017426,0.0,0.0,0.0,IBC,small
class_roi_size,missed_target,27,0.2962962962962963,0.46532162696807516,0.0,0.0,1.0,IBC,small
class_roi_size,dice,28,0.36856701245943263,0.3071083849807246,0.37149907119863324,1.3633578242048584e-08,0.6641032869093426,IBC,tiny
class_roi_size,iou,28,0.26964103413219237,0.24305545356323055,0.2281283292120896,1.3633578242048584e-08,0.4971299836821738,IBC,tiny
class_roi_size,pixel_precision,28,0.44516613245369124,0.37137882364304703,0.4237399691380376,0.1540438486112466,0.803389832212798,IBC,tiny
class_roi_size,pixel_sensitivity,28,0.5465181606478197,0.42578833088856544,0.7023809547489135,2.65151508073156e-08,0.9406250004912109,IBC,tiny
class_roi_size,gt_coverage,28,0.5465181606478197,0.42578833088856544,0.7023809547489135,2.65151508073156e-08,0.9406250004912109,IBC,tiny
class_roi_size,prediction_purity,28,0.44516613245369124,0.37137882364304703,0.4237399691380376,0.1540438486112466,0.803389832212798,IBC,tiny
class_roi_size,pred_gt_area_ratio,28,2.7740668829067734,2.9275808212809404,2.089464882943144,1.0012400793650793,4.0,IBC,tiny
class_roi_size,empty_prediction,28,0.10714285714285714,0.314970394174356,0.0,0.0,0.0,IBC,tiny
class_roi_size,missed_target,28,0.32142857142857145,0.4755948656056709,0.0,0.0,1.0,IBC,tiny
class_roi_size,dice,6,0.698849280887588,0.20309445450850988,0.7328810032810532,0.6383798957577027,0.8274470102184067,IGM,large
class_roi_size,iou,6,0.5662269998294961,0.2257940300882223,0.5861126251745907,0.4688481681444351,0.7056952469114749,IGM,large
class_roi_size,pixel_precision,6,0.7004946098812089,0.2278807925537894,0.7439395188831065,0.6598921596904349,0.8515234817260188,IGM,large
class_roi_size,pixel_sensitivity,6,0.7042534582951099,0.17110051832714707,0.708134921073695,0.6166112821015663,0.821875000313525,IGM,large
class_roi_size,gt_coverage,6,0.7042534582951099,0.17110051832714707,0.708134921073695,0.6166112821015663,0.821875000313525,IGM,large
class_roi_size,prediction_purity,6,0.7004946098812089,0.2278807925537894,0.7439395188831065,0.6598921596904349,0.8515234817260188,IGM,large
class_roi_size,pred_gt_area_ratio,6,1.0632125712814922,0.2516419482945223,0.9808607572540693,0.9317207736877983,1.0092299818016377,IGM,large
class_roi_size,empty_prediction,6,0.0,0.0,0.0,0.0,0.0,IGM,large
class_roi_size,missed_target,6,0.0,0.0,0.0,0.0,0.0,IGM,large
class_roi_size,dice,18,0.6094528089007801,0.14941213074010756,0.6183158903041888,0.5213641294680865,0.7004682000185292,IGM,medium
class_roi_size,iou,18,0.45412436503488496,0.15771863660973867,0.44754117285156947,0.3526238272657772,0.5390463494010505,IGM,medium
class_roi_size,pixel_precision,18,0.621013905154304,0.20189986633511767,0.5651850144981582,0.46005502180629143,0.7696488309930274,IGM,medium
class_roi_size,pixel_sensitivity,18,0.720966641275156,0.259431768829155,0.8242929868943333,0.6565696943527521,0.9030480125929744,IGM,medium
class_roi_size,gt_coverage,18,0.720966641275156,0.259431768829155,0.8242929868943333,0.6565696943527521,0.9030480125929744,IGM,medium
class_roi_size,prediction_purity,18,0.621013905154304,0.20189986633511767,0.5651850144981582,0.46005502180629143,0.7696488309930274,IGM,medium
class_roi_size,pred_gt_area_ratio,18,1.31683403499727,0.6335368057078334,1.4734824780976221,0.8081075044669446,1.855699948533196,IGM,medium
class_roi_size,empty_prediction,18,0.0,0.0,0.0,0.0,0.0,IGM,medium
class_roi_size,missed_target,18,0.0,0.0,0.0,0.0,0.0,IGM,medium
class_roi_size,dice,27,0.5153140044472653,0.2734485869987726,0.5541740682874351,0.4188694697580676,0.7126753575050255,IGM,small
class_roi_size,iou,27,0.3882880132839653,0.23645690184102136,0.3832923848076354,0.26524043880491077,0.5538561452672077,IGM,small
class_roi_size,pixel_precision,27,0.46201612014881555,0.266911420979146,0.4116095002332203,0.31768822677462405,0.6356005471900964,IGM,small
class_roi_size,pixel_sensitivity,27,0.7044743218332757,0.34606090235958464,0.8937500006640625,0.5775201635552363,0.9354487183166749,IGM,small
class_roi_size,gt_coverage,27,0.7044743218332757,0.34606090235958464,0.8937500006640625,0.5775201635552363,0.9354487183166749,IGM,small
class_roi_size,prediction_purity,27,0.46201612014881555,0.266911420979146,0.4116095002332203,0.31768822677462405,0.6356005471900964,IGM,small
class_roi_size,pred_gt_area_ratio,27,1.755863967238891,0.682484974072928,1.8520408163265305,1.3081617086193744,2.1488095238095237,IGM,small
class_roi_size,empty_prediction,27,0.037037037037037035,0.19245008972987523,0.0,0.0,0.0,IGM,small
class_roi_size,missed_target,27,0.14814814814814814,0.36201399289824565,0.0,0.0,0.0,IGM,small
class_roi_size,dice,37,0.27809486993745924,0.2960343330805934,0.15629984185598111,8.695652098298677e-09,0.5679012372351775,IGM,tiny
class_roi_size,iou,37,0.20002830833393928,0.23238548455220506,0.08477508808862441,8.695652098298677e-09,0.39655172934007127,IGM,tiny
class_roi_size,pixel_precision,37,0.43500032613924455,0.4052213070511547,0.3607038141914844,4.5454543388429843e-08,0.872340428248076,IGM,tiny
class_roi_size,pixel_sensitivity,37,0.34851343093644516,0.3518281639865841,0.25000000986842097,1.562499975585938e-08,0.7019230797892011,IGM,tiny
class_roi_size,gt_coverage,37,0.34851343093644516,0.3518281639865841,0.25000000986842097,1.562499975585938e-08,0.7019230797892011,IGM,tiny
class_roi_size,prediction_purity,37,0.43500032613924455,0.4052213070511547,0.3607038141914844,4.5454543388429843e-08,0.872340428248076,IGM,tiny
class_roi_size,pred_gt_area_ratio,37,1.863778855862492,1.8527010397079207,1.1810344827586208,0.5294117647058824,2.664285714285714,IGM,tiny
class_roi_size,empty_prediction,37,0.10810810810810811,0.3148000938676784,0.0,0.0,0.0,IGM,tiny
class_roi_size,missed_target,37,0.3783783783783784,0.4916723926983716,0.0,0.0,1.0,IGM,tiny
