false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.0,0.010526315789473684,0.9948607087135315
0.0,0.11578947368421053,0.9892703294754028
0.004901960784313725,0.11578947368421053,0.9888699054718018
0.004901960784313725,0.15789473684210525,0.9867298603057861
0.024509803921568627,0.15789473684210525,0.9851906895637512
0.024509803921568627,0.25263157894736843,0.9788116812705994
0.03431372549019608,0.25263157894736843,0.9772432446479797
0.03431372549019608,0.3473684210526316,0.9645783305168152
0.0392156862745098,0.3473684210526316,0.9643630981445312
0.0392156862745098,0.3684210526315789,0.9634665846824646
0.049019607843137254,0.3684210526315789,0.9609197974205017
0.049019607843137254,0.43157894736842106,0.9519680142402649
0.05392156862745098,0.43157894736842106,0.9510537385940552
0.05392156862745098,0.4631578947368421,0.9475143551826477
0.058823529411764705,0.4631578947368421,0.9431540369987488
0.058823529411764705,0.5157894736842106,0.9128484725952148
0.06372549019607843,0.5157894736842106,0.9122345447540283
0.06372549019607843,0.5263157894736842,0.9061405658721924
0.06862745098039216,0.5263157894736842,0.9015313982963562
0.06862745098039216,0.5684210526315789,0.8514028191566467
0.08333333333333333,0.5684210526315789,0.8485016226768494
0.08333333333333333,0.5789473684210527,0.84662264585495
0.08823529411764706,0.5789473684210527,0.8358164429664612
0.08823529411764706,0.5894736842105263,0.822594404220581
0.09313725490196079,0.5894736842105263,0.8086023330688477
0.09313725490196079,0.6105263157894737,0.8059238791465759
0.09803921568627451,0.6105263157894737,0.804669201374054
0.09803921568627451,0.6526315789473685,0.7808539867401123
0.10294117647058823,0.6526315789473685,0.769890308380127
0.10294117647058823,0.6736842105263158,0.7398362159729004
0.11274509803921569,0.6736842105263158,0.6936501264572144
0.11274509803921569,0.6842105263157895,0.6932254433631897
0.11764705882352941,0.6842105263157895,0.6926342248916626
0.11764705882352941,0.6947368421052632,0.6822386384010315
0.16666666666666666,0.6947368421052632,0.5688291192054749
0.16666666666666666,0.7052631578947368,0.5636804699897766
0.1715686274509804,0.7052631578947368,0.5559356808662415
0.1715686274509804,0.7157894736842105,0.5225813388824463
0.18627450980392157,0.7157894736842105,0.4661654233932495
0.18627450980392157,0.7368421052631579,0.46074143052101135
0.20098039215686275,0.7368421052631579,0.39319515228271484
0.20098039215686275,0.7578947368421053,0.38440796732902527
0.22549019607843138,0.7578947368421053,0.3228290379047394
0.22549019607843138,0.7684210526315789,0.3186659812927246
0.23529411764705882,0.7684210526315789,0.2938348054885864
0.23529411764705882,0.7789473684210526,0.2676076889038086
0.24509803921568626,0.7789473684210526,0.25350260734558105
0.24509803921568626,0.7894736842105263,0.22735236585140228
0.28431372549019607,0.7894736842105263,0.1889895349740982
0.28431372549019607,0.8,0.1884293258190155
0.35784313725490197,0.8,0.1020175963640213
0.35784313725490197,0.8210526315789474,0.08978252112865448
0.3627450980392157,0.8210526315789474,0.08696163445711136
0.3627450980392157,0.8315789473684211,0.08682578057050705
0.37254901960784315,0.8315789473684211,0.08616043627262115
0.37254901960784315,0.8421052631578947,0.08485236763954163
0.37745098039215685,0.8421052631578947,0.08482657372951508
0.37745098039215685,0.8526315789473684,0.08403845876455307
0.38235294117647056,0.8526315789473684,0.08397988975048065
0.38235294117647056,0.9157894736842105,0.07995876669883728
0.39705882352941174,0.9157894736842105,0.0730319395661354
0.39705882352941174,0.9473684210526315,0.06908310949802399
0.4166666666666667,0.9473684210526315,0.06591051071882248
0.4166666666666667,0.9578947368421052,0.06336132436990738
0.4411764705882353,0.9578947368421052,0.05250707268714905
0.4411764705882353,0.968421052631579,0.05242307856678963
0.47549019607843135,0.968421052631579,0.04640018939971924
0.47549019607843135,0.9789473684210527,0.04513982683420181
0.5784313725490197,0.9789473684210527,0.03745787963271141
0.5784313725490197,0.9894736842105263,0.03743697702884674
0.6911764705882353,0.9894736842105263,0.0332515574991703
0.6911764705882353,1.0,0.033186234533786774
1.0,1.0,0.02998373471200466
