group_type,metric,n,mean,sd,median,q1,q3,ClassName,RoiSizeBin
roi_size,dice,98,0.3391683119639194,0.3056342626296883,0.34038356382433077,7.508680499144504e-09,0.6207470359834312,,tiny
roi_size,iou,98,0.24899437916044354,0.2488990970349392,0.20515677539168814,7.508680499144504e-09,0.45006675270374974,,tiny
roi_size,pixel_precision,98,0.3445652985462168,0.3303790750785592,0.29047619324067975,4.785714038163279e-08,0.568532820198715,,tiny
roi_size,pixel_sensitivity,98,0.4821954533071164,0.4052083646215317,0.5747549057258626,1.9631409870536454e-08,0.8711640221528651,,tiny
roi_size,gt_coverage,98,0.4821954533071164,0.4052083646215317,0.5747549057258626,1.9631409870536454e-08,0.8711640221528651,,tiny
roi_size,prediction_purity,98,0.3445652985462168,0.3303790750785592,0.29047619324067975,4.785714038163279e-08,0.568532820198715,,tiny
roi_size,pred_gt_area_ratio,98,2.576445761617081,2.95147235959518,1.75,0.9388888888888889,2.862012987012987,,tiny
roi_size,empty_prediction,98,0.030612244897959183,0.17315041031076067,0.0,0.0,0.0,,tiny
roi_size,missed_target,98,0.3163265306122449,0.4674329716656821,0.0,0.0,1.0,,tiny
class_roi_size,dice,4,0.8146302624896057,0.07721134847069716,0.8467378228927298,0.8003258874516431,0.8610421979306924,IBC,large
class_roi_size,iou,4,0.6923227649189847,0.10412195528185145,0.7344375387730779,0.6707638424355209,0.7559964612565417,IBC,large
class_roi_size,pixel_precision,4,0.8102649993798633,0.061691040759960895,0.7988341347543297,0.7753629134253351,0.8337362207088579,IBC,large
class_roi_size,pixel_sensitivity,4,0.847502552208976,0.18219617813695232,0.9253945481744819,0.8278312616044339,0.9450658387790238,IBC,large
class_roi_size,gt_coverage,4,0.847502552208976,0.18219617813695232,0.9253945481744819,0.8278312616044339,0.9450658387790238,IBC,large
class_roi_size,prediction_purity,4,0.8102649993798633,0.061691040759960895,0.7988341347543297,0.7753629134253351,0.8337362207088579,IBC,large
class_roi_size,pred_gt_area_ratio,4,1.0616236300127755,0.2840841484809995,1.1745579213280404,1.0015236506973924,1.2346579006434235,IBC,large
class_roi_size,empty_prediction,4,0.0,0.0,0.0,0.0,0.0,IBC,large
class_roi_size,missed_target,4,0.0,0.0,0.0,0.0,0.0,IBC,large
class_roi_size,dice,45,0.7446618504635509,0.11263460196729486,0.7406199023322838,0.6983655279370498,0.8384539149272012,IBC,medium
class_roi_size,iou,45,0.6051856095599912,0.13797484604204335,0.5880829020879755,0.5365296814234483,0.7218430038876399,IBC,medium
class_roi_size,pixel_precision,45,0.6661349053506407,0.13295573553092382,0.6402027033104684,0.5700598807544193,0.7652777781037808,IBC,medium
class_roi_size,pixel_sensitivity,45,0.8670735510225652,0.13993231053070698,0.9289215688016628,0.8264462813503176,0.9654088050858353,IBC,medium
class_roi_size,gt_coverage,45,0.8670735510225652,0.13993231053070698,0.9289215688016628,0.8264462813503176,0.9654088050858353,IBC,medium
class_roi_size,prediction_purity,45,0.6661349053506407,0.13295573553092382,0.6402027033104684,0.5700598807544193,0.7652777781037808,IBC,medium
class_roi_size,pred_gt_area_ratio,45,1.3386242448772927,0.2915887232187614,1.2646103896103895,1.1262135922330097,1.5381944444444444,IBC,medium
class_roi_size,empty_prediction,45,0.0,0.0,0.0,0.0,0.0,IBC,medium
class_roi_size,missed_target,45,0.0,0.0,0.0,0.0,0.0,IBC,medium
class_roi_size,dice,32,0.6810951227575937,0.22987595837458336,0.7688290856975883,0.5725349115551773,0.8264121401145318,IBC,small
class_roi_size,iou,32,0.5550453828422172,0.23228721203424912,0.6244738782267465,0.40121922523302933,0.7042273915749508,IBC,small
class_roi_size,pixel_precision,32,0.6630121072443227,0.23538691506891835,0.6881096209249512,0.49047846438460185,0.8334740240854974,IBC,small
class_roi_size,pixel_sensitivity,32,0.7993509721154299,0.2362467398175651,0.8746317518037025,0.8011775370985721,0.9282752590011294,IBC,small
class_roi_size,gt_coverage,32,0.7993509721154299,0.2362467398175651,0.8746317518037025,0.8011775370985721,0.9282752590011294,IBC,small
class_roi_size,prediction_purity,32,0.6630121072443227,0.23538691506891835,0.6881096209249512,0.49047846438460185,0.8334740240854974,IBC,small
class_roi_size,pred_gt_area_ratio,32,1.406251875073095,0.8312527386372903,1.2976912313432836,0.9428423384791309,1.4680021907650824,IBC,small
class_roi_size,empty_prediction,32,0.03125,0.1767766952966369,0.0,0.0,0.0,IBC,small
class_roi_size,missed_target,32,0.03125,0.1767766952966369,0.0,0.0,0.0,IBC,small
class_roi_size,dice,53,0.3328062711032,0.2934425055747078,0.27956990021967854,9.009008927846767e-09,0.5259740275130713,IBC,tiny
class_roi_size,iou,53,0.24092814213258798,0.24282200419720992,0.16250001046874987,9.009008927846767e-09,0.35682819666595506,IBC,tiny
class_roi_size,pixel_precision,53,0.3856922467457317,0.35015500214296175,0.29729730679327965,0.07584269922516096,0.6179245301041296,IBC,tiny
class_roi_size,pixel_sensitivity,53,0.493317820292178,0.40785752124195984,0.6800000032,3.124999902343753e-08,0.8750000008223684,IBC,tiny
class_roi_size,gt_coverage,53,0.493317820292178,0.40785752124195984,0.6800000032,3.124999902343753e-08,0.8750000008223684,IBC,tiny
class_roi_size,prediction_purity,53,0.3856922467457317,0.35015500214296175,0.29729730679327965,0.07584269922516096,0.6179245301041296,IBC,tiny
class_roi_size,pred_gt_area_ratio,53,3.0100257385666085,3.41656064076616,1.8235294117647058,0.875,3.759259259259259,IBC,tiny
class_roi_size,empty_prediction,53,0.05660377358490566,0.23329531793437605,0.0,0.0,0.0,IBC,tiny
class_roi_size,missed_target,53,0.2830188679245283,0.45477629710263706,0.0,0.0,1.0,IBC,tiny
class_roi_size,dice,14,0.7397490672297174,0.22501108079397986,0.8105345800290391,0.7443056519547031,0.8375983280497221,IGM,medium
class_roi_size,iou,14,0.6200675998080362,0.2022178215371953,0.6814276187781046,0.5932930828748779,0.7205854989994052,IGM,medium
class_roi_size,pixel_precision,14,0.8275666371450854,0.11365309988383536,0.8358639466564441,0.7476965473039927,0.9140276782807424,IGM,medium
class_roi_size,pixel_sensitivity,14,0.7602241825365109,0.27931173817529675,0.8304432755118534,0.6367660994541151,0.9834022038892567,IGM,medium
class_roi_size,gt_coverage,14,0.7602241825365109,0.27931173817529675,0.8304432755118534,0.6367660994541151,0.9834022038892567,IGM,medium
class_roi_size,prediction_purity,14,0.8275666371450854,0.11365309988383536,0.8358639466564441,0.7476965473039927,0.9140276782807424,IGM,medium
class_roi_size,pred_gt_area_ratio,14,0.9647877630364476,0.4225770940625064,0.9676014510085307,0.6810369318181818,1.3026012552711583,IGM,medium
class_roi_size,empty_prediction,14,0.07142857142857142,0.2672612419124244,0.0,0.0,0.0,IGM,medium
class_roi_size,missed_target,14,0.07142857142857142,0.2672612419124244,0.0,0.0,0.0,IGM,medium
class_roi_size,dice,35,0.5184160686034238,0.2816652404057907,0.6261808372116318,0.38240347893025123,0.7114620265030384,IGM,small
class_roi_size,iou,35,0.39337153757761695,0.23847893298660736,0.45579567886877076,0.236584897862061,0.5521480343468419,IGM,small
class_roi_size,pixel_precision,35,0.4884826859111512,0.2836210156078411,0.5501858752781195,0.3584830370158525,0.6363059357613507,IGM,small
class_roi_size,pixel_sensitivity,35,0.6179355548585517,0.35862363984147994,0.7708333345269097,0.33745306934980424,0.9012382079750243,IGM,small
class_roi_size,gt_coverage,35,0.6179355548585517,0.35862363984147994,0.7708333345269097,0.33745306934980424,0.9012382079750243,IGM,small
class_roi_size,prediction_purity,35,0.4884826859111512,0.2836210156078411,0.5501858752781195,0.3584830370158525,0.6363059357613507,IGM,small
class_roi_size,pred_gt_area_ratio,35,1.2741731297383028,0.6167796502498057,1.2359154929577465,0.8345959595959596,1.6037745098039216,IGM,small
class_roi_size,empty_prediction,35,0.0,0.0,0.0,0.0,0.0,IGM,small
class_roi_size,missed_target,35,0.11428571428571428,0.32280285109067564,0.0,0.0,0.0,IGM,small
class_roi_size,dice,45,0.3466613823109887,0.3225847087571486,0.36106194803351865,7.142857091836735e-09,0.6666666676245211,IGM,tiny
class_roi_size,iou,45,0.2584946138821401,0.2583013822502794,0.22030237749394735,7.142857091836735e-09,0.5000000021551724,IGM,tiny
class_roi_size,pixel_precision,45,0.2961268928890103,0.3021405025908077,0.244897964320422,3.124999902343753e-08,0.5471698134567462,IGM,tiny
class_roi_size,pixel_sensitivity,45,0.46909577663582164,0.4062701318197564,0.500000007352941,1.1363636234504133e-08,0.8703703715706447,IGM,tiny
class_roi_size,gt_coverage,45,0.46909577663582164,0.4062701318197564,0.500000007352941,1.1363636234504133e-08,0.8703703715706447,IGM,tiny
class_roi_size,prediction_purity,45,0.2961268928890103,0.3021405025908077,0.244897964320422,3.124999902343753e-08,0.5471698134567462,IGM,tiny
class_roi_size,pred_gt_area_ratio,45,2.065784899876527,2.2171687004460616,1.6602564102564104,1.1704545454545454,2.4696969696969697,IGM,tiny
class_roi_size,empty_prediction,45,0.0,0.0,0.0,0.0,0.0,IGM,tiny
class_roi_size,missed_target,45,0.35555555555555557,0.4840903163082631,0.0,0.0,1.0,IGM,tiny
