metric,estimate,lower,upper,valid_iterations
off_target_component_occurrences,16.238095238095237,11.666666666666666,21.33452380952379,5000
poorly_matched_occurrences,0.2857142857142857,0.09523809523809523,0.5238095238095238,5000
missed_target_occurrences,2.0476190476190474,0.9523809523809523,3.238095238095238,5000
empty_prediction_slices,0.23809523809523808,0.0,0.6666666666666666,5000
off_target_area_px_total,1233.4761904761904,850.0,1682.9142857142856,5000
