false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.0,0.010638297872340425,0.7949989373770253
0.0,0.06382978723404255,0.7076740439982275
0.007462686567164179,0.06382978723404255,0.7015595976763469
0.007462686567164179,0.1276595744680851,0.6208570823173716
0.029850746268656716,0.1276595744680851,0.5682362217784229
0.029850746268656716,0.13829787234042554,0.5483394437784386
0.04477611940298507,0.13829787234042554,0.5375750264402901
0.04477611940298507,0.19148936170212766,0.5079888657137702
0.05970149253731343,0.19148936170212766,0.5020759763300272
0.05970149253731343,0.3191489361702128,0.457894324345134
0.06716417910447761,0.3191489361702128,0.4540033689287583
0.06716417910447761,0.3617021276595745,0.428364788540278
0.07462686567164178,0.3617021276595745,0.42781148220293297
0.07462686567164178,0.3829787234042553,0.40205823285500325
0.08208955223880597,0.3829787234042553,0.3892941913372896
0.08208955223880597,0.39361702127659576,0.3866101449536543
0.08955223880597014,0.39361702127659576,0.3837606969863018
0.08955223880597014,0.40425531914893614,0.38350291526119445
0.11194029850746269,0.40425531914893614,0.37773699036771763
0.11194029850746269,0.43617021276595747,0.3702673934245471
0.12686567164179105,0.43617021276595747,0.35799471507101266
0.12686567164179105,0.44680851063829785,0.35751963058122777
0.1417910447761194,0.44680851063829785,0.35196412972686547
0.1417910447761194,0.4787234042553192,0.3487679690029135
0.15671641791044777,0.4787234042553192,0.34602154755568026
0.15671641791044777,0.5,0.34335818795055717
0.16417910447761194,0.5,0.3430485830771621
0.16417910447761194,0.5106382978723404,0.3363637086330568
0.17164179104477612,0.5106382978723404,0.3301373880743967
0.17164179104477612,0.5425531914893617,0.32136480338159834
0.1791044776119403,0.5425531914893617,0.32123538723651757
0.1791044776119403,0.5531914893617021,0.3182851310001011
0.1865671641791045,0.5531914893617021,0.31562926642582984
0.1865671641791045,0.574468085106383,0.30952021339031593
0.21641791044776118,0.574468085106383,0.2920760741862245
0.21641791044776118,0.6276595744680851,0.2866866239044666
0.22388059701492538,0.6276595744680851,0.2862791119305431
0.22388059701492538,0.6382978723404256,0.28032023168636294
0.23134328358208955,0.6382978723404256,0.2764679101769341
0.23134328358208955,0.6595744680851063,0.2693616392488738
0.26119402985074625,0.6595744680851063,0.26418740110176
0.26119402985074625,0.6808510638297872,0.26212184877300115
0.27611940298507465,0.6808510638297872,0.25913888463454915
0.27611940298507465,0.6914893617021277,0.2562561202309876
0.2835820895522388,0.6914893617021277,0.25329838992941606
0.2835820895522388,0.723404255319149,0.2445298977582047
0.291044776119403,0.723404255319149,0.24330153072331984
0.291044776119403,0.7340425531914894,0.24153101703221688
0.29850746268656714,0.7340425531914894,0.2413034689541044
0.29850746268656714,0.7872340425531915,0.22459010730075757
0.31343283582089554,0.7872340425531915,0.2223019194322594
0.31343283582089554,0.7978723404255319,0.22182070365370984
0.3208955223880597,0.7978723404255319,0.22119174883776074
0.3208955223880597,0.8085106382978723,0.21968453123506906
0.34328358208955223,0.8085106382978723,0.21619986512406245
0.34328358208955223,0.8191489361702128,0.2156045235923365
0.3582089552238806,0.8191489361702128,0.21302778558385824
0.3582089552238806,0.8404255319148937,0.20765515044934485
0.373134328358209,0.8404255319148937,0.20515687045195255
0.373134328358209,0.8617021276595744,0.2013105872898135
0.3805970149253731,0.8617021276595744,0.200124653344803
0.3805970149253731,0.8723404255319149,0.19936439139550471
0.3880597014925373,0.8723404255319149,0.19776237040408023
0.3880597014925373,0.8829787234042553,0.19731450692159463
0.41044776119402987,0.8829787234042553,0.18988924733155665
0.41044776119402987,0.8936170212765957,0.18808211971142105
0.417910447761194,0.8936170212765957,0.18796355535402562
0.417910447761194,0.9148936170212766,0.18116609487955454
0.43283582089552236,0.9148936170212766,0.1794085737721688
0.43283582089552236,0.925531914893617,0.17664317115797454
0.44029850746268656,0.925531914893617,0.17606080340637986
0.44029850746268656,0.9361702127659575,0.17477391656427693
0.4552238805970149,0.9361702127659575,0.173668864012142
0.4552238805970149,0.9574468085106383,0.17240504112476454
0.4701492537313433,0.9574468085106383,0.1698817460888757
0.4701492537313433,0.9680851063829787,0.16819396472570308
0.4925373134328358,0.9680851063829787,0.16479728886432662
0.4925373134328358,0.9787234042553191,0.1618749337391446
0.746268656716418,0.9787234042553191,0.10598333779504679
0.746268656716418,0.9893617021276596,0.10573513076055319
1.0,0.9893617021276596,0.04042962509334996
1.0,1.0,0.022562277427233594
