model,calibration,auroc_mean,auroc_std,auroc_min,auroc_max,auprc_mean,auprc_std,auprc_min,auprc_max,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,brier_mean,brier_std,brier_min,brier_max,mean_dice_mean,mean_dice_std,mean_dice_min,mean_dice_max,mean_iou_mean,mean_iou_std,mean_iou_min,mean_iou_max,mean_off_target_components_per_case_mean,mean_off_target_components_per_case_std,mean_off_target_components_per_case_min,mean_off_target_components_per_case_max,classification_threshold_mean,classification_threshold_std,classification_threshold_min,classification_threshold_max,segmentation_threshold_mean,segmentation_threshold_std,segmentation_threshold_min,segmentation_threshold_max
HYBRID_TALON,calibrated,0.905,0.0467000909108716,0.8583333333333334,0.9814814814814814,0.8922640598326874,0.05660075096081352,0.8241943241943244,0.9765432098765434,0.783982683982684,0.11604235046822664,0.6818181818181818,0.9523809523809524,0.7794444444444444,0.12001800276481155,0.675,0.9583333333333331,0.12586714186654405,0.031858714860712976,0.0753568164717415,0.1537408222384929,0.5298350966003382,0.05681829214729914,0.4601793375554327,0.6157987134052976,0.42258908063128847,0.04999651538029328,0.3762918177203138,0.5059257363208067,22.838095238095242,8.541455530823423,16.238095238095237,36.142857142857146,0.5,0.0,0.5,0.5,0.13,0.0447213595499958,0.1,0.2
HYBRID_TALON,raw,0.905,0.0467000909108716,0.8583333333333334,0.9814814814814814,0.8922640598326874,0.05660075096081352,0.8241943241943244,0.9765432098765434,0.7653679653679654,0.07500554379415948,0.6363636363636364,0.8095238095238095,0.7788888888888889,0.07247817892133523,0.6583333333333333,0.8333333333333333,0.1480613103018228,0.026891702928506966,0.1268500274967799,0.19416288232646,0.5298350966003382,0.05681829214729914,0.4601793375554327,0.6157987134052976,0.42258908063128847,0.04999651538029328,0.3762918177203138,0.5059257363208067,22.838095238095242,8.541455530823423,16.238095238095237,36.142857142857146,0.5,0.0,0.5,0.5,0.13,0.0447213595499958,0.1,0.2
UNET_MTL_MASK_GUIDED,calibrated,0.837962962962963,0.11330776157889273,0.6666666666666666,0.9814814814814814,0.7945295768138907,0.15383631099100875,0.5608465608465609,0.9765432098765434,0.7359307359307359,0.07911544104977086,0.6666666666666666,0.8571428571428571,0.7277777777777777,0.09244200717940967,0.6388888888888888,0.875,0.1752436475566846,0.052039873844397476,0.0957520733847789,0.2300028432891539,0.42433993046032636,0.08488296320977368,0.2889867917377267,0.5095497734818286,0.3273232460438901,0.07029891276497396,0.218628510906434,0.3932886379931491,21.016017316017315,3.0271983167600007,18.318181818181817,24.428571428571427,0.5,0.0,0.5,0.5,0.8,0.15411035007422438,0.55,0.9
UNET_MTL_MASK_GUIDED,raw,0.837962962962963,0.11330776157889273,0.6666666666666666,0.9814814814814814,0.7945295768138907,0.15383631099100875,0.5608465608465609,0.9765432098765434,0.7367965367965368,0.06546679836756254,0.6363636363636364,0.8095238095238095,0.7511111111111111,0.06822823896739962,0.6583333333333333,0.8333333333333333,0.1965165897573294,0.018773347712039538,0.1775767965315266,0.2194302446535977,0.42433993046032636,0.08488296320977368,0.2889867917377267,0.5095497734818286,0.3273232460438901,0.07029891276497396,0.218628510906434,0.3932886379931491,21.016017316017315,3.0271983167600007,18.318181818181817,24.428571428571427,0.5,0.0,0.5,0.5,0.8,0.15411035007422438,0.55,0.9
