precision,recall,threshold
0.45454545454545453,1.0,0.01768075736632386
0.47619047619047616,1.0,0.017682262392001297
0.5,1.0,0.036134703011547704
0.5263157894736842,1.0,0.039615711086157315
0.5555555555555556,1.0,0.18981445749167503
0.5882352941176471,1.0,0.20207264034603883
0.5625,0.9,0.32524305093143246
0.6,0.9,0.33104894485375747
0.6428571428571429,0.9,0.35154181093367765
0.6923076923076923,0.9,0.40464812884244056
0.75,0.9,0.4350888516702657
0.7272727272727273,0.8,0.4596161076225939
0.8,0.8,0.4610912191966075
0.7777777777777778,0.7,0.4848033154581167
0.875,0.7,0.4914651863879667
0.8571428571428571,0.6,0.4960254245408038
0.8333333333333334,0.5,0.5965105975647991
0.8,0.4,0.785888126161426
1.0,0.4,0.7911723281798537
1.0,0.3,0.8359385030014108
1.0,0.2,0.8700600233798571
1.0,0.1,0.914687652542799
1.0,0.0,
