precision,recall,threshold
0.45454545454545453,1.0,0.04740427517228656
0.47619047619047616,1.0,0.04740857790139588
0.5,1.0,0.10032032514837655
0.5263157894736842,1.0,0.11021356783326595
0.5555555555555556,1.0,0.45544101830039707
0.5882352941176471,1.0,0.47673326078802347
0.5625,0.9,0.6489819251000881
0.6,0.9,0.6555497981607914
0.6428571428571429,0.9,0.6778218472997347
0.6923076923076923,0.9,0.7295681065634677
0.75,0.9,0.7558201029896736
0.7272727272727273,0.8,0.7753915521833632
0.8,0.8,0.7765266066012175
0.7777777777777778,0.7,0.7941554665565491
0.875,0.7,0.7989068371909005
0.8571428571428571,0.6,0.8021103612014225
0.8333333333333334,0.5,0.863762229681015
0.8,0.4,0.945154070854187
1.0,0.4,0.9469326635201772
1.0,0.3,0.9611147940158844
1.0,0.2,0.9709105491638184
1.0,0.1,0.9824589093526205
1.0,0.0,
