metric,estimate,lower,upper,valid_iterations
off_target_component_occurrences,24.428571428571427,18.61904761904762,31.047619047619047,5000
poorly_matched_occurrences,0.2857142857142857,0.0,0.8095238095238095,5000
missed_target_occurrences,3.9523809523809526,1.7142857142857142,6.9523809523809526,5000
empty_prediction_slices,1.4761904761904763,0.2857142857142857,3.4285714285714284,5000
off_target_area_px_total,2315.6666666666665,1687.8202380952382,2994.928571428571,5000
