level,calibration,metric,estimate,lower,upper,valid_iterations,point_check
slice_subject_clustered,calibrated,brier,0.1704800524877173,0.08858401154886661,0.2881438688718076,5000,0.1704800524877173
slice_subject_clustered,calibrated,ece,0.116127585431305,0.06224406516957066,0.27259715797870754,5000,0.116127585431305
slice_subject_clustered,calibrated,calibration_slope,0.5243369787759152,0.20690568455536562,1.017770612215896,5000,0.5243369787759152
slice_subject_clustered,calibrated,calibration_intercept,-0.20038462965346707,-1.3858299435526065,1.1022993905943312,5000,-0.20038462965346707
case_subject_clustered,raw,auroc,0.8333333333333334,0.6272727272727273,0.9814814814814815,5000,0.8333333333333334
case_subject_clustered,raw,auprc,0.8034391534391536,0.5410119047619049,0.9826877289377287,5000,0.8034391534391536
case_subject_clustered,raw,accuracy,0.7619047619047619,0.5714285714285714,0.9523809523809523,5000,0.7619047619047619
case_subject_clustered,raw,balanced_accuracy,0.7777777777777777,0.5833333333333334,0.9444444444444444,5000,0.7777777777777777
case_subject_clustered,raw,sensitivity,0.8888888888888888,0.625,1.0,5000,0.8888888888888888
case_subject_clustered,raw,specificity,0.6666666666666666,0.375,0.9166666666666666,5000,0.6666666666666666
case_subject_clustered,raw,precision,0.6666666666666666,0.375,0.9166666666666666,5000,0.6666666666666666
case_subject_clustered,raw,f1,0.7619047619047619,0.5,0.9333333333333333,5000,0.7619047619047619
case_subject_clustered,raw,macro_f1,0.7619047619047619,0.5552941176470588,0.9442970822281167,5000,0.7619047619047619
case_subject_clustered,raw,brier,0.18187746572260494,0.08528646138220143,0.29211162368541993,5000,0.18187746572260494
case_subject_clustered,raw,ece,0.19850494256130413,0.12315175696583427,0.3718560733826261,5000,0.19850494256130413
case_subject_clustered,raw,calibration_slope,0.8987761837393039,0.3487278430103821,4.559248771227755,5000,0.8987761837393039
case_subject_clustered,raw,calibration_intercept,-0.6957099361618457,-3.7390849727464297,0.5036117323633229,5000,-0.6957099361618457
case_subject_clustered,calibrated,auroc,0.8333333333333334,0.6272727272727273,0.9814814814814815,5000,0.8333333333333334
case_subject_clustered,calibrated,auprc,0.8034391534391536,0.5410119047619049,0.9826877289377287,5000,0.8034391534391536
case_subject_clustered,calibrated,accuracy,0.7619047619047619,0.5714285714285714,0.9047619047619048,5000,0.7619047619047619
case_subject_clustered,calibrated,balanced_accuracy,0.75,0.54375,0.9285714285714286,5000,0.75
case_subject_clustered,calibrated,sensitivity,0.6666666666666666,0.3333333333333333,1.0,5000,0.6666666666666666
case_subject_clustered,calibrated,specificity,0.8333333333333334,0.6,1.0,5000,0.8333333333333334
case_subject_clustered,calibrated,precision,0.75,0.4,1.0,5000,0.75
case_subject_clustered,calibrated,f1,0.7058823529411765,0.4,0.9090909090909091,5000,0.7058823529411765
case_subject_clustered,calibrated,macro_f1,0.7529411764705882,0.5333333333333333,0.9045454545454545,5000,0.7529411764705882
case_subject_clustered,calibrated,brier,0.2126429724677888,0.0747135046938717,0.3738318626905543,5000,0.2126429724677888
case_subject_clustered,calibrated,ece,0.2122306274491481,0.09337915250552262,0.4108665808929406,5000,0.2122306274491481
case_subject_clustered,calibrated,calibration_slope,0.19505864759348052,0.07382219379762169,0.9750315253827556,5000,0.19505864759348052
case_subject_clustered,calibrated,calibration_intercept,0.17328401721969097,-1.1624661014839757,2.5561526403323565,5000,0.17328401721969097
