precision,recall,threshold
0.42857142857142855,1.0,0.014582612471153552
0.45,1.0,0.03466369374045145
0.47368421052631576,1.0,0.034964445832122354
0.5,1.0,0.038214899134484066
0.5294117647058824,1.0,0.06917684299929441
0.5625,1.0,0.07507249524451744
0.6,1.0,0.10846611126998354
0.6428571428571429,1.0,0.17811904755798663
0.6923076923076923,1.0,0.4057140611643879
0.75,1.0,0.6576033476695011
0.8181818181818182,1.0,0.7347704905608322
0.9,1.0,0.7590517728406001
0.8888888888888888,0.8888888888888888,0.8183778344139407
0.875,0.7777777777777778,0.819568015175504
1.0,0.7777777777777778,0.8530397151155391
1.0,0.6666666666666666,0.875273546419311
1.0,0.5555555555555556,0.9069956808673514
1.0,0.4444444444444444,0.9515428818261353
1.0,0.3333333333333333,0.9539634961898259
1.0,0.2222222222222222,0.9589181661585522
1.0,0.1111111111111111,0.9659896264127213
1.0,0.0,
