false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.0,0.1111111111111111,0.9688590594700405
0.0,0.5555555555555556,0.7472992092370987
0.08333333333333333,0.5555555555555556,0.7464421316981316
0.08333333333333333,0.6666666666666666,0.7440283137063185
0.25,0.6666666666666666,0.6803524445154165
0.25,1.0,0.4239165381743358
1.0,1.0,0.029115894050509843
