precision,recall,threshold
0.42857142857142855,1.0,0.029115894050509843
0.45,1.0,0.03746066084848
0.47368421052631576,1.0,0.05258388478647579
0.5,1.0,0.05906194874218532
0.5294117647058824,1.0,0.10846732955958162
0.5625,1.0,0.16433419633124555
0.6,1.0,0.18770919038968928
0.6428571428571429,1.0,0.21476413428783417
0.6923076923076923,1.0,0.41739476430747247
0.75,1.0,0.4239165381743358
0.7272727272727273,0.8888888888888888,0.5957651734352112
0.7,0.7777777777777778,0.5989344149827958
0.6666666666666666,0.6666666666666666,0.6803524445154165
0.75,0.6666666666666666,0.73941337565581
0.8571428571428571,0.6666666666666666,0.7440283137063185
0.8333333333333334,0.5555555555555556,0.7464421316981316
1.0,0.5555555555555556,0.7472992092370987
1.0,0.4444444444444444,0.9406531453132629
1.0,0.3333333333333333,0.9493236541748047
1.0,0.2222222222222222,0.9594979219966464
1.0,0.1111111111111111,0.9688590594700405
1.0,0.0,
