bin,lower,upper,n,mean_predicted,observed_fraction
1,0.0,0.1,4,0.04455559710691274,0.0
2,0.1,0.2,3,0.15350357209350549,0.0
3,0.2,0.30000000000000004,1,0.21476413428783417,0.0
4,0.30000000000000004,0.4,0,,
5,0.4,0.5,2,0.4206556512409041,0.5
6,0.5,0.6000000000000001,2,0.5973497942090035,1.0
7,0.6000000000000001,0.7000000000000001,1,0.6803524445154165,0.0
8,0.7000000000000001,0.8,4,0.7442957575743396,0.5
9,0.8,0.9,0,,
10,0.9,1.0,4,0.9545834452386887,1.0
