precision,recall,threshold
0.42857142857142855,1.0,0.0295658582511163
0.45,1.0,0.0492769845829582
0.42105263157894735,0.8888888888888888,0.0826878686724156
0.4444444444444444,0.8888888888888888,0.0943618664924691
0.47058823529411764,0.8888888888888888,0.1278627099174736
0.5,0.8888888888888888,0.1282026340092303
0.5333333333333333,0.8888888888888888,0.1652278005766617
0.5,0.7777777777777778,0.1859026649498101
0.5384615384615384,0.7777777777777778,0.2090404949730197
0.5833333333333334,0.7777777777777778,0.2326474299037857
0.5454545454545454,0.6666666666666666,0.2417049198693767
0.6,0.6666666666666666,0.2586544888294668
0.6666666666666666,0.6666666666666666,0.3030628251316704
0.625,0.5555555555555556,0.3608717005764665
0.7142857142857143,0.5555555555555556,0.4092706239253003
0.6666666666666666,0.4444444444444444,0.560551243229582
0.6,0.3333333333333333,0.5905844181087795
0.5,0.2222222222222222,0.617552940446468
0.3333333333333333,0.1111111111111111,0.6181782978989846
0.0,0.0,0.6188950947412897
0.0,0.0,0.6219303107960176
1.0,0.0,
