false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.0,0.010526315789473684,0.8535131104037987
0.0,0.07368421052631578,0.6921015621708869
0.00980392156862745,0.07368421052631578,0.6424184003645991
0.00980392156862745,0.08421052631578947,0.6329709802977508
0.024509803921568627,0.08421052631578947,0.6160308800557853
0.024509803921568627,0.09473684210526316,0.6142899844588948
0.029411764705882353,0.09473684210526316,0.5916976524252479
0.029411764705882353,0.10526315789473684,0.5854541997003111
0.03431372549019608,0.10526315789473684,0.5764708409523851
0.03431372549019608,0.11578947368421053,0.5711079806905509
0.04411764705882353,0.11578947368421053,0.5693976013451224
0.04411764705882353,0.12631578947368421,0.5679529598013737
0.058823529411764705,0.12631578947368421,0.5627043383816815
0.058823529411764705,0.1368421052631579,0.5597082874704447
0.06372549019607843,0.1368421052631579,0.5382463035270197
0.06372549019607843,0.16842105263157894,0.5181766760630059
0.06862745098039216,0.16842105263157894,0.514694416111035
0.06862745098039216,0.17894736842105263,0.5073512943507796
0.07352941176470588,0.17894736842105263,0.5054661823851329
0.07352941176470588,0.2,0.4950471272629967
0.08333333333333333,0.2,0.491196073214687
0.08333333333333333,0.21052631578947367,0.4870088191742329
0.08823529411764706,0.21052631578947367,0.4863709133850682
0.08823529411764706,0.23157894736842105,0.4800647577068107
0.10294117647058823,0.23157894736842105,0.4748766952319974
0.10294117647058823,0.25263157894736843,0.4724205480226381
0.10784313725490197,0.25263157894736843,0.4660487481478175
0.10784313725490197,0.29473684210526313,0.4510361419293331
0.11274509803921569,0.29473684210526313,0.4489539945551525
0.11274509803921569,0.3157894736842105,0.4431306980308213
0.11764705882352941,0.3157894736842105,0.4423670399793057
0.11764705882352941,0.3368421052631579,0.4383989646802425
0.12254901960784313,0.3368421052631579,0.4348191773078456
0.12254901960784313,0.3473684210526316,0.4330074045746941
0.12745098039215685,0.3473684210526316,0.4271882332599381
0.12745098039215685,0.37894736842105264,0.4056753946852323
0.1323529411764706,0.37894736842105264,0.4050902873288962
0.1323529411764706,0.42105263157894735,0.3879270080029574
0.14705882352941177,0.42105263157894735,0.3790059025824594
0.14705882352941177,0.43157894736842106,0.3753033217081951
0.15196078431372548,0.43157894736842106,0.3751808320722157
0.15196078431372548,0.4421052631578947,0.3742097701573964
0.1568627450980392,0.4421052631578947,0.3724309913055045
0.1568627450980392,0.45263157894736844,0.3715816134743286
0.16666666666666666,0.45263157894736844,0.3691390969316068
0.16666666666666666,0.4631578947368421,0.3676259122083212
0.1715686274509804,0.4631578947368421,0.3656405708815664
0.1715686274509804,0.4842105263157895,0.3635824961563004
0.18627450980392157,0.4842105263157895,0.3319771266605703
0.18627450980392157,0.49473684210526314,0.3310440163351683
0.19117647058823528,0.49473684210526314,0.3286739452685518
0.19117647058823528,0.5052631578947369,0.3249872501421061
0.19607843137254902,0.5052631578947369,0.3243881523522892
0.19607843137254902,0.5157894736842106,0.3227966128234216
0.20588235294117646,0.5157894736842106,0.3186148788263224
0.20588235294117646,0.5368421052631579,0.3171058228231288
0.2107843137254902,0.5368421052631579,0.3095679506851664
0.2107843137254902,0.5473684210526316,0.3077240250464692
0.22549019607843138,0.5473684210526316,0.3021478692596728
0.22549019607843138,0.5684210526315789,0.2886932907245316
0.23039215686274508,0.5684210526315789,0.2877116342267284
0.23039215686274508,0.5894736842105263,0.2786901804406028
0.2549019607843137,0.5894736842105263,0.2626618082510565
0.2549019607843137,0.6210526315789474,0.2599340216162573
0.28921568627450983,0.6210526315789474,0.2464607441623425
0.28921568627450983,0.6526315789473685,0.2439123049720792
0.30392156862745096,0.6526315789473685,0.2387416005223256
0.30392156862745096,0.6947368421052632,0.2315987212211402
0.3235294117647059,0.6947368421052632,0.2225443154977176
0.3235294117647059,0.7052631578947368,0.2224632237490774
0.3627450980392157,0.7052631578947368,0.2138384842443643
0.3627450980392157,0.7263157894736842,0.2119981610104582
0.36764705882352944,0.7263157894736842,0.2112202378049001
0.36764705882352944,0.7368421052631579,0.2091777341043244
0.37254901960784315,0.7368421052631579,0.2076916811528084
0.37254901960784315,0.7473684210526316,0.2069472193218466
0.37745098039215685,0.7473684210526316,0.2057334936202991
0.37745098039215685,0.7684210526315789,0.2024155668404568
0.38235294117647056,0.7684210526315789,0.1999391163079475
0.38235294117647056,0.7789473684210526,0.1992486666697683
0.39215686274509803,0.7789473684210526,0.1987047879137987
0.39215686274509803,0.7894736842105263,0.1984216275966288
0.4215686274509804,0.7894736842105263,0.1886392380258146
0.4215686274509804,0.8,0.1870226187476877
0.45588235294117646,0.8,0.1761156687230282
0.45588235294117646,0.8105263157894737,0.1750008807761451
0.47058823529411764,0.8105263157894737,0.1715756129188799
0.47058823529411764,0.8210526315789474,0.1701402415271179
0.4803921568627451,0.8210526315789474,0.1694876459782272
0.4803921568627451,0.8315789473684211,0.1682092032079597
0.4852941176470588,0.8315789473684211,0.1678659237807334
0.4852941176470588,0.8421052631578947,0.1651583450040417
0.5049019607843137,0.8421052631578947,0.1600851908252877
0.5049019607843137,0.8526315789473684,0.1576632938106591
0.5735294117647058,0.8526315789473684,0.1386234300517531
0.5735294117647058,0.8631578947368421,0.1368185733554408
0.6127450980392157,0.8631578947368421,0.1178336150141899
0.6127450980392157,0.8736842105263158,0.1169396052733398
0.6421568627450981,0.8736842105263158,0.0997629557773506
0.6421568627450981,0.8842105263157894,0.0984513939044397
0.6470588235294118,0.8842105263157894,0.0974987871217151
0.6470588235294118,0.8947368421052632,0.0974337137296299
0.6862745098039216,0.8947368421052632,0.0891136563834273
0.6862745098039216,0.9052631578947369,0.0889687090648969
0.7205882352941176,0.9052631578947369,0.0838880221455477
0.7205882352941176,0.9368421052631579,0.0810001841947663
0.7352941176470589,0.9368421052631579,0.078043030415809
0.7352941176470589,0.9473684210526315,0.0780323036222433
0.7401960784313726,0.9473684210526315,0.0776684589021304
0.7401960784313726,0.9578947368421052,0.0764634484151387
