bin,lower,upper,n,mean_predicted,observed_fraction
1,0.0,0.1,0,,
2,0.1,0.2,1,0.1545066869793794,0.0
3,0.2,0.30000000000000004,3,0.25622298923373044,0.3333333333333333
4,0.30000000000000004,0.4,3,0.35483296257463887,0.3333333333333333
5,0.4,0.5,5,0.44592817079398656,0.2
6,0.5,0.6000000000000001,3,0.5519852564383895,0.6666666666666666
7,0.6000000000000001,0.7000000000000001,2,0.6896467218253792,1.0
8,0.7000000000000001,0.8,4,0.7146165284555283,0.5
9,0.8,0.9,0,,
10,0.9,1.0,0,,
