model,calibration,cases,auroc,auprc,accuracy,balanced_accuracy,brier,mean_dice,mean_iou,mean_off_target_components_per_case,classification_threshold,segmentation_threshold
HYBRID_TALON,raw,21,0.898148148148148,0.9056048345264032,0.8095238095238095,0.8194444444444444,0.13872536564608923,0.6157987134052976,0.5059257363208067,26.523809523809526,0.5,0.15
HYBRID_TALON,calibrated,21,0.898148148148148,0.9056048345264032,0.8571428571428571,0.8472222222222222,0.12329422497789201,0.6157987134052976,0.5059257363208067,26.523809523809526,0.5,0.15
UNET_MTL_MASK_GUIDED,raw,21,0.6666666666666666,0.5608465608465609,0.7142857142857143,0.7083333333333333,0.21943024465359776,0.5095497734818286,0.39328863799314917,24.19047619047619,0.5,0.9
UNET_MTL_MASK_GUIDED,calibrated,21,0.6666666666666666,0.5608465608465609,0.6666666666666666,0.6388888888888888,0.23000284328915394,0.5095497734818286,0.39328863799314917,24.19047619047619,0.5,0.9
