false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.0,0.1111111111111111,0.9999993228172086
0.0,0.3333333333333333,0.9977321996315472
0.08333333333333333,0.3333333333333333,0.9935788038227711
0.08333333333333333,0.4444444444444444,0.9497164616380129
0.16666666666666666,0.4444444444444444,0.8491455443445685
0.16666666666666666,0.6666666666666666,0.5093589572791339
0.25,0.6666666666666666,0.392949316819004
0.25,0.7777777777777778,0.3861917878204954
0.3333333333333333,0.7777777777777778,0.20579951895774057
0.3333333333333333,0.8888888888888888,0.04977654787384711
0.5,0.8888888888888888,4.2424545099582347e-05
0.5,1.0,3.6610117036349636e-05
1.0,1.0,3.012142636407724e-08
