false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.0,0.011904761904761904,0.9987232089042664
0.0,0.10714285714285714,0.9913707971572876
0.0051813471502590676,0.10714285714285714,0.989231526851654
0.0051813471502590676,0.14285714285714285,0.9871648550033569
0.010362694300518135,0.14285714285714285,0.9871190786361694
0.010362694300518135,0.15476190476190477,0.9865981340408325
0.015544041450777202,0.15476190476190477,0.9862748384475708
0.015544041450777202,0.23809523809523808,0.9804100394248962
0.02072538860103627,0.23809523809523808,0.9799588918685913
0.02072538860103627,0.2976190476190476,0.9737034440040588
0.025906735751295335,0.2976190476190476,0.9695342183113098
0.025906735751295335,0.32142857142857145,0.9659754633903503
0.031088082901554404,0.32142857142857145,0.9646739363670349
0.031088082901554404,0.35714285714285715,0.9613993167877197
0.04145077720207254,0.35714285714285715,0.9597598314285278
0.04145077720207254,0.36904761904761907,0.9591529965400696
0.046632124352331605,0.36904761904761907,0.9569413065910339
0.046632124352331605,0.38095238095238093,0.9545668959617615
0.06735751295336788,0.38095238095238093,0.935229480266571
0.06735751295336788,0.39285714285714285,0.9350998997688293
0.07253886010362694,0.39285714285714285,0.9345793128013611
0.07253886010362694,0.40476190476190477,0.9191299676895142
0.07772020725388601,0.40476190476190477,0.9185624718666077
0.07772020725388601,0.4166666666666667,0.9174439311027527
0.08290155440414508,0.4166666666666667,0.9138545393943787
0.08290155440414508,0.44047619047619047,0.9026139378547668
0.09844559585492228,0.44047619047619047,0.8951815962791443
0.09844559585492228,0.4523809523809524,0.8945366740226746
0.10880829015544041,0.4523809523809524,0.8868302702903748
0.10880829015544041,0.4642857142857143,0.8853713274002075
0.12953367875647667,0.4642857142857143,0.8756977319717407
0.12953367875647667,0.4880952380952381,0.864458441734314
0.13989637305699482,0.4880952380952381,0.8480031490325928
0.13989637305699482,0.5,0.8474282026290894
0.14507772020725387,0.5,0.8433915972709656
0.14507772020725387,0.5119047619047619,0.841532826423645
0.15544041450777202,0.5119047619047619,0.8343642354011536
0.15544041450777202,0.5476190476190477,0.8135747313499451
0.16580310880829016,0.5476190476190477,0.8121646046638489
0.16580310880829016,0.5714285714285714,0.8074228167533875
0.18134715025906736,0.5714285714285714,0.7904322743415833
0.18134715025906736,0.6190476190476191,0.7783390879631042
0.20725388601036268,0.6190476190476191,0.7416207194328308
0.20725388601036268,0.6428571428571429,0.7383715510368347
0.21243523316062177,0.6428571428571429,0.7300583124160767
0.21243523316062177,0.6547619047619048,0.728996217250824
0.22279792746113988,0.6547619047619048,0.7202140092849731
0.22279792746113988,0.6785714285714286,0.7050282955169678
0.23316062176165803,0.6785714285714286,0.6940367817878723
0.23316062176165803,0.6904761904761905,0.692939817905426
0.24870466321243523,0.6904761904761905,0.678409993648529
0.24870466321243523,0.7142857142857143,0.6471555829048157
0.3005181347150259,0.7142857142857143,0.555228590965271
0.3005181347150259,0.7261904761904762,0.5426087975502014
0.30569948186528495,0.7261904761904762,0.5407137274742126
0.30569948186528495,0.75,0.532455325126648
0.33678756476683935,0.75,0.49342983961105347
0.33678756476683935,0.7619047619047619,0.4928157925605774
0.34196891191709844,0.7619047619047619,0.4901922345161438
0.34196891191709844,0.7738095238095238,0.489634245634079
0.35751295336787564,0.7738095238095238,0.47493526339530945
0.35751295336787564,0.7857142857142857,0.46508413553237915
0.3626943005181347,0.7857142857142857,0.4620794355869293
0.3626943005181347,0.7976190476190477,0.4556003510951996
0.36787564766839376,0.7976190476190477,0.4546777307987213
0.36787564766839376,0.8095238095238095,0.4520339369773865
0.37305699481865284,0.8095238095238095,0.4494347870349884
0.37305699481865284,0.8333333333333334,0.4310164451599121
0.39896373056994816,0.8333333333333334,0.38285091519355774
0.39896373056994816,0.8452380952380952,0.3717116117477417
0.44559585492227977,0.8452380952380952,0.30031049251556396
0.44559585492227977,0.8571428571428571,0.2974431812763214
0.46113989637305697,0.8571428571428571,0.26538676023483276
0.46113989637305697,0.8690476190476191,0.26062023639678955
0.48186528497409326,0.8690476190476191,0.2510911524295807
0.48186528497409326,0.8809523809523809,0.2455737590789795
0.48704663212435234,0.8809523809523809,0.2436371147632599
0.48704663212435234,0.8928571428571429,0.239385187625885
0.5025906735751295,0.8928571428571429,0.2314891219139099
0.5025906735751295,0.9047619047619048,0.21984004974365234
0.5129533678756477,0.9047619047619048,0.21085108816623688
0.5129533678756477,0.9166666666666666,0.20691606402397156
0.5181347150259067,0.9166666666666666,0.20154108107089996
0.5181347150259067,0.9285714285714286,0.20042109489440918
0.6217616580310881,0.9285714285714286,0.11762426048517227
0.6217616580310881,0.9404761904761905,0.115604929625988
0.6528497409326425,0.9404761904761905,0.09314153343439102
0.6528497409326425,0.9523809523809523,0.09295064210891724
0.6683937823834197,0.9523809523809523,0.08770319074392319
0.6683937823834197,0.9642857142857143,0.08593893051147461
0.7098445595854922,0.9642857142857143,0.0771668553352356
0.7098445595854922,0.9761904761904762,0.07441915571689606
0.7461139896373057,0.9761904761904762,0.05874166637659073
0.7461139896373057,0.9880952380952381,0.057525504380464554
0.8082901554404145,0.9880952380952381,0.03413761779665947
0.8082901554404145,1.0,0.03335625305771828
1.0,1.0,0.010280238464474678
