precision,recall,threshold
0.30324909747292417,1.0,0.010280238464474678
0.30434782608695654,1.0,0.01070596743375063
0.3054545454545455,1.0,0.010910228826105595
0.30656934306569344,1.0,0.011250819079577923
0.3076923076923077,1.0,0.011386508122086525
0.3088235294117647,1.0,0.011410048231482506
0.30996309963099633,1.0,0.011452789418399334
0.3111111111111111,1.0,0.01269200723618269
0.31226765799256506,1.0,0.014317192137241364
0.31343283582089554,1.0,0.014340681955218315
0.3146067415730337,1.0,0.014645973220467567
0.3157894736842105,1.0,0.015201344154775143
0.3169811320754717,1.0,0.016336550936102867
0.3181818181818182,1.0,0.01691332645714283
0.3193916349809886,1.0,0.01716528832912445
0.32061068702290074,1.0,0.019055508077144623
0.3218390804597701,1.0,0.020566703751683235
0.3230769230769231,1.0,0.020576614886522293
0.32432432432432434,1.0,0.020620213821530342
0.32558139534883723,1.0,0.02130858786404133
0.32684824902723736,1.0,0.02168634906411171
0.328125,1.0,0.021951401606202126
0.32941176470588235,1.0,0.022080017253756523
0.33070866141732286,1.0,0.02248535305261612
0.33201581027667987,1.0,0.022540055215358734
0.3333333333333333,1.0,0.023226039484143257
0.3346613545816733,1.0,0.024476049467921257
0.336,1.0,0.025694767013192177
0.3373493975903614,1.0,0.0257743988186121
0.3387096774193548,1.0,0.02680382691323757
0.340080971659919,1.0,0.026987217366695404
0.34146341463414637,1.0,0.02779315412044525
0.34285714285714286,1.0,0.028468478471040726
0.3442622950819672,1.0,0.03000493347644806
0.345679012345679,1.0,0.030527086928486824
0.34710743801652894,1.0,0.032045233994722366
0.34854771784232363,1.0,0.03329500928521156
0.35,1.0,0.03335625305771828
0.3472803347280335,0.9880952380952381,0.03413761779665947
0.3487394957983193,0.9880952380952381,0.03557402640581131
0.350210970464135,0.9880952380952381,0.041896358132362366
0.3516949152542373,0.9880952380952381,0.04251030087471008
0.35319148936170214,0.9880952380952381,0.04679087549448013
0.3547008547008547,0.9880952380952381,0.04754900932312012
0.3562231759656652,0.9880952380952381,0.048458632081747055
0.3577586206896552,0.9880952380952381,0.048806045204401016
0.3593073593073593,0.9880952380952381,0.04906277731060982
0.36086956521739133,0.9880952380952381,0.04979526251554489
0.3624454148471616,0.9880952380952381,0.05343320593237877
0.36403508771929827,0.9880952380952381,0.055932432413101196
0.3656387665198238,0.9880952380952381,0.057525504380464554
0.36283185840707965,0.9761904761904762,0.05874166637659073
0.36444444444444446,0.9761904761904762,0.05913897603750229
0.36607142857142855,0.9761904761904762,0.0631045326590538
0.36771300448430494,0.9761904761904762,0.06765660643577576
0.36936936936936937,0.9761904761904762,0.07012994587421417
0.37104072398190047,0.9761904761904762,0.07244651019573212
0.37272727272727274,0.9761904761904762,0.07408902049064636
0.3744292237442922,0.9761904761904762,0.07441915571689606
0.37155963302752293,0.9642857142857143,0.0771668553352356
0.37327188940092165,0.9642857142857143,0.07748924195766449
0.375,0.9642857142857143,0.08393275737762451
0.3767441860465116,0.9642857142857143,0.08446007966995239
0.37850467289719625,0.9642857142857143,0.08480366319417953
0.38028169014084506,0.9642857142857143,0.08492405712604523
0.38207547169811323,0.9642857142857143,0.08577155321836472
0.38388625592417064,0.9642857142857143,0.08581040799617767
0.38571428571428573,0.9642857142857143,0.08593893051147461
0.3827751196172249,0.9523809523809523,0.08770319074392319
0.38461538461538464,0.9523809523809523,0.08851005136966705
0.3864734299516908,0.9523809523809523,0.0907384604215622
0.3883495145631068,0.9523809523809523,0.09295064210891724
0.3853658536585366,0.9404761904761905,0.09314153343439102
0.3872549019607843,0.9404761904761905,0.09356329590082169
0.3891625615763547,0.9404761904761905,0.10125390440225601
0.3910891089108911,0.9404761904761905,0.10284119099378586
0.39303482587064675,0.9404761904761905,0.10700002312660217
0.395,0.9404761904761905,0.10909251123666763
0.3969849246231156,0.9404761904761905,0.115604929625988
0.3939393939393939,0.9285714285714286,0.11762426048517227
0.39593908629441626,0.9285714285714286,0.12063827365636826
0.3979591836734694,0.9285714285714286,0.12086798250675201
0.4,0.9285714285714286,0.12165448069572449
0.4020618556701031,0.9285714285714286,0.12233411520719528
0.40414507772020725,0.9285714285714286,0.12518253922462463
0.40625,0.9285714285714286,0.13201943039894104
0.4083769633507853,0.9285714285714286,0.1329081654548645
0.4105263157894737,0.9285714285714286,0.14084218442440033
0.4126984126984127,0.9285714285714286,0.1422557383775711
0.4148936170212766,0.9285714285714286,0.14863069355487823
