precision,recall,threshold
0.42857142857142855,1.0,0.016934411560162344
0.45,1.0,0.03639683887997189
0.47368421052631576,1.0,0.03807692778065493
0.5,1.0,0.044685201754741666
0.5294117647058824,1.0,0.05550783032179158
0.5625,1.0,0.08569610060582968
0.6,1.0,0.09633650030059376
0.6428571428571429,1.0,0.1240604724196485
0.6923076923076923,1.0,0.39865664095037634
0.75,1.0,0.4042562427152034
0.8181818181818182,1.0,0.4672029368993438
0.9,1.0,0.5517163754783805
0.8888888888888888,0.8888888888888888,0.6268267978702626
0.875,0.7777777777777778,0.6711427511407555
1.0,0.7777777777777778,0.7192995819078067
1.0,0.6666666666666666,0.7662167883748681
1.0,0.5555555555555556,0.7983009327371041
1.0,0.4444444444444444,0.8829505867096248
1.0,0.3333333333333333,0.8920496468746903
1.0,0.2222222222222222,0.9028559011255749
1.0,0.1111111111111111,0.9537413778904293
1.0,0.0,
