precision,recall,threshold
0.42857142857142855,1.0,0.03345490771938454
0.45,1.0,0.08099794946610928
0.47368421052631576,1.0,0.08524976100991755
0.5,1.0,0.10207803039388223
0.5294117647058824,1.0,0.12981521737362658
0.5625,1.0,0.20637334527617152
0.6,1.0,0.23260504876573881
0.6428571428571429,1.0,0.2982862196289576
0.6923076923076923,1.0,0.7274959896292005
0.75,1.0,0.732960937751664
0.8181818181818182,1.0,0.7883340895175934
0.9,1.0,0.8479303836822509
0.8888888888888888,0.8888888888888888,0.8898015817006429
0.875,0.7777777777777778,0.9105634743517096
1.0,0.7777777777777778,0.9303138653437296
1.0,0.6666666666666666,0.9470733574458531
1.0,0.5555555555555556,0.9572639048099518
1.0,0.4444444444444444,0.9797042283144864
1.0,0.3333333333333333,0.9817537495068142
1.0,0.2222222222222222,0.9840979933738708
1.0,0.1111111111111111,0.9937803958143506
1.0,0.0,
