false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.0,0.012048192771084338,0.7132604253687086
0.0,0.20481927710843373,0.6419780454676267
0.006578947368421052,0.20481927710843373,0.6401519868316343
0.006578947368421052,0.43373493975903615,0.5886390861400169
0.013157894736842105,0.43373493975903615,0.5881567269800467
0.013157894736842105,0.5301204819277109,0.5567017796843401
0.019736842105263157,0.5301204819277109,0.5507448504794439
0.019736842105263157,0.6024096385542169,0.5227796011800596
0.02631578947368421,0.6024096385542169,0.5192390863647893
0.02631578947368421,0.6746987951807228,0.4674377081218506
0.03289473684210526,0.6746987951807228,0.4523401549519336
0.03289473684210526,0.6987951807228916,0.45167958402210456
0.039473684210526314,0.6987951807228916,0.4495776272742652
0.039473684210526314,0.7710843373493976,0.4301761027941556
0.046052631578947366,0.7710843373493976,0.42823605086029426
0.046052631578947366,0.7831325301204819,0.4243146260859352
0.06578947368421052,0.7831325301204819,0.4132307226113032
0.06578947368421052,0.7951807228915663,0.410114993160837
0.07236842105263158,0.7951807228915663,0.40927245531491274
0.07236842105263158,0.8313253012048193,0.4047440025938188
0.10526315789473684,0.8313253012048193,0.37188105169304997
0.10526315789473684,0.8433734939759037,0.36962044373357106
0.13157894736842105,0.8433734939759037,0.36056243624257023
0.13157894736842105,0.8554216867469879,0.35629697718382386
0.17105263157894737,0.8554216867469879,0.3474136857384086
0.17105263157894737,0.8674698795180723,0.3464378683052264
0.20394736842105263,0.8674698795180723,0.32924396304401227
0.20394736842105263,0.891566265060241,0.3255215073021
0.21710526315789475,0.891566265060241,0.31425948160497663
0.21710526315789475,0.9156626506024096,0.3104896622489725
0.25,0.9156626506024096,0.2752515688374313
0.25,0.927710843373494,0.27019921125699753
0.2565789473684211,0.927710843373494,0.2653521154263972
0.2565789473684211,0.9397590361445783,0.2596554678542389
0.28289473684210525,0.9397590361445783,0.25224872389171565
0.28289473684210525,0.9518072289156626,0.25066753389657415
0.2894736842105263,0.9518072289156626,0.24789683199275034
0.2894736842105263,0.963855421686747,0.24270532269294878
0.29605263157894735,0.963855421686747,0.23294327984165308
0.29605263157894735,0.9879518072289156,0.20007723807590258
0.34210526315789475,0.9879518072289156,0.18093334079256465
0.34210526315789475,1.0,0.17598462870812448
1.0,1.0,0.0443443460043827
