false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.0,0.012048192771084338,0.9974448680877686
0.0,0.20481927710843373,0.9943786263465881
0.006578947368421052,0.20481927710843373,0.9942703247070312
0.006578947368421052,0.43373493975903615,0.9903387427330017
0.013157894736842105,0.43373493975903615,0.9902925491333008
0.013157894736842105,0.5301204819277109,0.9867992997169495
0.019736842105263157,0.5301204819277109,0.9860179424285889
0.019736842105263157,0.6024096385542169,0.9817261099815369
0.02631578947368421,0.6024096385542169,0.98110032081604
0.02631578947368421,0.6746987951807228,0.9691684246063232
0.03289473684210526,0.6746987951807228,0.9644595980644226
0.03289473684210526,0.6987951807228916,0.9642378687858582
0.039473684210526314,0.6987951807228916,0.9635230302810669
0.039473684210526314,0.7710843373493976,0.9562052488327026
0.046052631578947366,0.7710843373493976,0.9553962349891663
0.046052631578947366,0.7831325301204819,0.9537143111228943
0.06578947368421052,0.7831325301204819,0.948602557182312
0.06578947368421052,0.7951807228915663,0.9470643997192383
0.07236842105263158,0.7951807228915663,0.9466404318809509
0.07236842105263158,0.8313253012048193,0.944301426410675
0.10526315789473684,0.8313253012048193,0.9238432049751282
0.10526315789473684,0.8433734939759037,0.9221780300140381
0.13157894736842105,0.8433734939759037,0.915119469165802
0.13157894736842105,0.8554216867469879,0.9115695953369141
0.17105263157894737,0.8554216867469879,0.9036754965782166
0.17105263157894737,0.8674698795180723,0.9027650356292725
0.20394736842105263,0.8674698795180723,0.8851803541183472
0.20394736842105263,0.891566265060241,0.8809594511985779
0.21710526315789475,0.891566265060241,0.8671916127204895
0.21710526315789475,0.9156626506024096,0.8622267246246338
0.25,0.9156626506024096,0.8056591153144836
0.25,0.927710843373494,0.7958319783210754
0.2565789473684211,0.927710843373494,0.7859460115432739
0.2565789473684211,0.9397590361445783,0.7737305164337158
0.28289473684210525,0.9397590361445783,0.7568407654762268
0.28289473684210525,0.9518072289156626,0.7530826330184937
0.2894736842105263,0.9518072289156626,0.7463645935058594
0.2894736842105263,0.963855421686747,0.7333131432533264
0.29605263157894735,0.963855421686747,0.7070797085762024
0.29605263157894735,0.9879518072289156,0.6015613079071045
0.34210526315789475,0.9879518072289156,0.5278603434562683
0.34210526315789475,1.0,0.5074805021286011
1.0,1.0,0.02503921650350094
