precision,recall,threshold
0.35319148936170214,1.0,0.02503921650350094
0.3547008547008547,1.0,0.025528723374009132
0.3562231759656652,1.0,0.025886166840791702
0.3577586206896552,1.0,0.02637910284101963
0.3593073593073593,1.0,0.02663876861333847
0.36086956521739133,1.0,0.02701147086918354
0.3624454148471616,1.0,0.027334684506058693
0.36403508771929827,1.0,0.02824077568948269
0.3656387665198238,1.0,0.030862288549542427
0.3672566371681416,1.0,0.03204317018389702
0.3688888888888889,1.0,0.032460298389196396
0.3705357142857143,1.0,0.03272020444273949
0.3721973094170404,1.0,0.03327871114015579
0.3738738738738739,1.0,0.03327973932027817
0.3755656108597285,1.0,0.03475802391767502
0.37727272727272726,1.0,0.035136424005031586
0.3789954337899543,1.0,0.0353279709815979
0.38073394495412843,1.0,0.03749967738986015
0.3824884792626728,1.0,0.0387585312128067
0.38425925925925924,1.0,0.03963489457964897
0.386046511627907,1.0,0.04048307612538338
0.3878504672897196,1.0,0.042202480137348175
0.38967136150234744,1.0,0.04232313111424446
0.3915094339622642,1.0,0.04282544180750847
0.3933649289099526,1.0,0.04283563792705536
0.3952380952380952,1.0,0.04378296062350273
0.39712918660287083,1.0,0.044912926852703094
0.39903846153846156,1.0,0.0455581434071064
0.40096618357487923,1.0,0.045834653079509735
0.4029126213592233,1.0,0.0493955984711647
0.40487804878048783,1.0,0.050097983330488205
0.4068627450980392,1.0,0.05174931138753891
0.4088669950738916,1.0,0.05181165412068367
0.41089108910891087,1.0,0.0528365820646286
0.4129353233830846,1.0,0.053785935044288635
0.415,1.0,0.05493449419736862
0.41708542713567837,1.0,0.05544288083910942
0.41919191919191917,1.0,0.05565125495195389
0.4213197969543147,1.0,0.05723185837268829
0.42346938775510207,1.0,0.05827084556221962
0.4256410256410256,1.0,0.059262946248054504
0.42783505154639173,1.0,0.06234089285135269
0.43005181347150256,1.0,0.06261437386274338
0.4322916666666667,1.0,0.06415675580501556
0.43455497382198954,1.0,0.07077977806329727
0.4368421052631579,1.0,0.07464346289634705
0.43915343915343913,1.0,0.07528489828109741
0.44148936170212766,1.0,0.07765915244817734
0.44385026737967914,1.0,0.07797501981258392
0.44623655913978494,1.0,0.0793074443936348
0.4486486486486487,1.0,0.07933191955089569
0.45108695652173914,1.0,0.07956039905548096
0.453551912568306,1.0,0.08281555771827698
0.45604395604395603,1.0,0.08411302417516708
0.4585635359116022,1.0,0.08528760820627213
0.46111111111111114,1.0,0.09943623840808868
0.46368715083798884,1.0,0.0995212271809578
0.46629213483146065,1.0,0.10114893317222595
0.4689265536723164,1.0,0.10940438508987427
0.4715909090909091,1.0,0.10973905026912689
0.4742857142857143,1.0,0.11402662843465805
0.47701149425287354,1.0,0.11811172962188721
0.4797687861271676,1.0,0.11953716725111008
0.48255813953488375,1.0,0.12778183817863464
0.4853801169590643,1.0,0.12860779464244843
0.48823529411764705,1.0,0.13327211141586304
0.4911242603550296,1.0,0.13557936251163483
0.49404761904761907,1.0,0.13853470981121063
0.49700598802395207,1.0,0.1397722363471985
0.5,1.0,0.1466386318206787
0.503030303030303,1.0,0.1517399251461029
0.5060975609756098,1.0,0.15690641105175018
0.50920245398773,1.0,0.16360461711883545
0.5123456790123457,1.0,0.17572450637817383
0.515527950310559,1.0,0.20569191873073578
0.51875,1.0,0.2134772092103958
0.5220125786163522,1.0,0.22016102075576782
0.5253164556962026,1.0,0.22107619047164917
0.5286624203821656,1.0,0.22434547543525696
0.532051282051282,1.0,0.22851501405239105
0.535483870967742,1.0,0.24003106355667114
0.538961038961039,1.0,0.24390247464179993
0.5424836601307189,1.0,0.24541199207305908
0.5460526315789473,1.0,0.2501007616519928
0.5496688741721855,1.0,0.2515702247619629
0.5533333333333333,1.0,0.2532397210597992
0.5570469798657718,1.0,0.26060763001441956
0.5608108108108109,1.0,0.2668120563030243
0.564625850340136,1.0,0.2731117308139801
0.5684931506849316,1.0,0.2930487096309662
0.5724137931034483,1.0,0.3023306727409363
0.5763888888888888,1.0,0.3036996126174927
0.5804195804195804,1.0,0.33924025297164917
0.5845070422535211,1.0,0.34656283259391785
0.5886524822695035,1.0,0.36804795265197754
0.5928571428571429,1.0,0.4269966781139374
0.5971223021582733,1.0,0.4534781873226166
0.6014492753623188,1.0,0.46746164560317993
0.6058394160583942,1.0,0.47981545329093933
0.6102941176470589,1.0,0.49511513113975525
0.6148148148148148,1.0,0.5074805021286011
0.6119402985074627,0.9879518072289156,0.5278603434562683
0.6165413533834586,0.9879518072289156,0.5287209153175354
0.6212121212121212,0.9879518072289156,0.5411883592605591
0.6259541984732825,0.9879518072289156,0.5457170605659485
0.6307692307692307,0.9879518072289156,0.5471792817115784
0.6356589147286822,0.9879518072289156,0.5737513899803162
0.640625,0.9879518072289156,0.5805494785308838
0.6456692913385826,0.9879518072289156,0.6015613079071045
0.6428571428571429,0.9759036144578314,0.7060434222221375
0.64,0.963855421686747,0.7070797085762024
0.6451612903225806,0.963855421686747,0.7333131432533264
0.6422764227642277,0.9518072289156626,0.7463645935058594
0.6475409836065574,0.9518072289156626,0.7530826330184937
0.6446280991735537,0.9397590361445783,0.7568407654762268
0.65,0.9397590361445783,0.762507975101471
0.6554621848739496,0.9397590361445783,0.7679696679115295
0.6610169491525424,0.9397590361445783,0.7716949582099915
0.6666666666666666,0.9397590361445783,0.7737305164337158
0.6637931034482759,0.927710843373494,0.7859460115432739
0.6695652173913044,0.927710843373494,0.7958319783210754
0.6666666666666666,0.9156626506024096,0.8056591153144836
