epoch,phase,split,total_loss,dice,classification_accuracy,balanced_accuracy,macro_f1,lesion_recall,segmentation_precision,empty_prediction_rate,missed_target_rate,pred_gt_area_ratio,localization_hit_rate,box_iou,checkpoint_score,learning_rate,loss_components.segmentation,loss_components.focal_bce,loss_components.tversky,loss_components.boundary,loss_components.classification,loss_components.total,loss_components.common_checkpoint_score,loss_components.phase_selection_score
20,standard,validation,1.3950643482662382,0.3706768940152799,0.6011904761904762,0.7213967658776659,0.5960234002081614,0.474729026026593,0.5227879085008388,0.15476190476190477,0.3869047619047619,0.9287741041603401,0.6130952380952381,0.13928047300500965,0.37470439341480344,0.0,0.4754324326557772,0.2862278452985698,0.6207896726472037,0.0036219723239940193,0.8758399553951763,1.3950643482662382,0.3992067366166599,0.37470439341480344
21,standard,train,0.747383813560009,0.5122202078998089,0.8175,0.8231305295189436,0.8157484587863377,0.6667320996522903,0.5438184487819672,0.08625,0.1925,1.5349460923671083,0.8075,0.22088300582311146,0.0,7.831176661987335e-05,0.3209807280451059,0.09081659848801792,0.4580376535654068,0.005521142659708858,0.4060981959104538,0.747383813560009,,
21,standard,validation,1.2862857487939654,0.39464429369405596,0.6517857142857143,0.739700023435669,0.6390977443609023,0.4867602349040608,0.6253158900709379,0.20238095238095238,0.32142857142857145,0.7699665958092924,0.6785714285714286,0.15345171748070854,0.3763115757133425,0.0,0.47347662863986834,0.36292206025904133,0.5883143558388665,0.0034179280850193685,0.7741039505317098,1.2862857487939654,0.42026428714458375,0.3763115757133425
22,standard,train,0.6695795863866806,0.5481998345255852,0.8225,0.8225,0.8195668333343922,0.6933229365944862,0.5755536197125912,0.0825,0.1875,1.4555606604331972,0.8125,0.29721349162973054,0.0,7.814014761921585e-05,0.2975530497729778,0.09350455212406814,0.42102294743061064,0.005120065142400563,0.3543110005557537,0.6695795863866806,,
22,standard,validation,1.2431512538875853,0.4324570652137277,0.6130952380952381,0.7254745722990391,0.6063446286950253,0.510178408911619,0.6123621875331515,0.15773809523809523,0.29464285714285715,0.9218560203461889,0.7053571428571429,0.21656336682369973,0.3797628009180443,0.0,0.4226510428956577,0.2369050369376228,0.5585830083915165,0.003458459955817532,0.7814288047097978,1.2431512538875853,0.43389083868193223,0.3797628009180443
23,standard,train,0.6668952220678329,0.5386348462104797,0.8475,0.8485848584858486,0.845959595959596,0.6709577345848083,0.5831434366106987,0.09625,0.20375,1.420568080434824,0.79625,0.2846748637457084,0.0,7.796044058436826e-05,0.305717389062047,0.09692668534815312,0.4322373479604721,0.005314516008365899,0.34397890605032444,0.6668952220678329,,
23,standard,validation,1.1214526693026226,0.4238524879086266,0.7261904761904762,0.6455589407077572,0.6432627059963993,0.46278307627964804,0.6926047784231958,0.2113095238095238,0.31845238095238093,0.6749164895232311,0.6815476190476191,0.2228808475645518,0.3773752340227894,0.0,0.44706584566405844,0.29586813487999497,0.5735216083980742,0.0030978021511275855,0.642273194023541,1.1214526693026226,0.4055814128123861,0.3773752340227894
24,standard,train,0.6796762543916702,0.5230148383975028,0.83375,0.83140756302521,0.8307217711848363,0.6590830764174461,0.568826580196619,0.0975,0.225,1.5066343863167184,0.775,0.27335968670256067,0.0,7.777268573311435e-05,0.31712080113589763,0.10219072411768139,0.4477205228805542,0.0055478958203457295,0.34529092244803905,0.6796762543916702,,
24,standard,validation,1.1183584389232455,0.3457698646898162,0.7678571428571429,0.7901570189828919,0.7364440868865647,0.4194472428702904,0.5526053516105527,0.19345238095238096,0.3898809523809524,0.9015050865472214,0.6101190476190477,0.13062262057267177,0.3758061445191239,0.0,0.49343773163855076,0.3058641388391455,0.6409358779589335,0.0036338871106549745,0.5951626102129618,1.1183584389232455,0.4123684248105661,0.3758061445191239
25,standard,train,0.6151114025712013,0.5575052359700203,0.85625,0.8496867167919799,0.8517752332526153,0.6909715190529824,0.6087682388722897,0.10125,0.18875,1.3730754908381164,0.81125,0.287753803789295,0.0,7.757692508431004e-05,0.28819271348416803,0.07804734840989112,0.412587913274765,0.004987400036770851,0.3113511446863413,0.6151114025712013,,
25,standard,validation,1.0491596715790885,0.39689236300283715,0.7857142857142857,0.7398640731192876,0.7287284144427002,0.44336472531455323,0.6151411886904298,0.1875,0.37797619047619047,0.5762555040996052,0.6220238095238095,0.21127683197822406,0.3757524044698353,0.0,0.4903455993071908,0.4113525408431001,0.5956888425917852,0.0030973032255479623,0.532203903510457,1.0491596715790885,0.4226120164683101,0.3757524044698353
26,standard,train,0.6090247631072998,0.5586555939912796,0.86125,0.8638280433708104,0.8608846047195837,0.6898983410000801,0.615956277102232,0.1075,0.1875,1.3912675494324327,0.8125,0.31613088078084206,0.0,7.737320244847978e-05,0.2882830236852169,0.0812197246029973,0.41151109874248504,0.004958909773267806,0.3054683367908001,0.6090247631072998,,
26,standard,validation,0.9264018819445655,0.4898312285666975,0.7916666666666666,0.7710803843449731,0.7463658715438036,0.5656484105250686,0.6435377235923495,0.1488095238095238,0.25297619047619047,0.915037579714546,0.7470238095238095,0.21827887962138995,0.3883145971091922,0.0,0.3767307241048132,0.21206362821560884,0.49750784039497375,0.0033473334458124426,0.5234963716495604,0.9264018819445655,0.4961160797041595,0.3883145971091922
27,standard,train,0.5957546058297157,0.5931310820579528,0.86375,0.8668870192307692,0.8634887088567962,0.7205639612674714,0.625034701526165,0.08125,0.1475,1.4138707366063563,0.8525,0.3321695769880778,0.0,7.71615634180119e-05,0.2686983400583267,0.08386807044968009,0.380369798541069,0.004909624422434717,0.3114821715652943,0.5957546058297157,,
27,standard,validation,1.124210360504332,0.4647525812707378,0.6607142857142857,0.7340051558471994,0.6443850267379679,0.7033421253243592,0.4489039054938725,0.03869047619047619,0.13988095238095238,1.6321695642271485,0.8601190476190477,0.10560911783274715,0.39981174445427553,0.0,0.35672872247440474,0.14041934689019053,0.4940133662450881,0.0051520855021884755,0.7309349319409757,1.124210360504332,0.5101601274833711,0.39981174445427553
28,standard,train,0.609137756228447,0.5729285687208175,0.85,0.843614433661827,0.8459316321617718,0.6956228995323182,0.6096564927697181,0.09,0.195,1.3376189220684338,0.805,0.34124441553996054,0.0,7.694205535695515e-05,0.2802573963999748,0.08694453503936529,0.3969021791219711,0.005348552181385457,0.3132194033265114,0.609137756228447,,
28,standard,validation,1.2238626047259284,0.3493544830030411,0.7142857142857143,0.6687133817670494,0.6521589095457878,0.36478329253532654,0.8056328133458183,0.36904761904761907,0.44047619047619047,0.3956640980868509,0.5595238095238095,0.24316342525928034,0.38476896496347607,0.0,0.534567857338559,0.4534458184747824,0.6476013688814073,0.0026552533270746822,0.6564712205103466,1.2238626047259284,0.3486152304789699,0.38476896496347607
29,standard,train,0.6265477362275124,0.5565574063360691,0.8675,0.8706129913073974,0.8673806425783205,0.6808964958786965,0.6208615306019784,0.11375,0.21125,1.348290172460991,0.78875,0.3234779037051769,0.0,7.671472739041885e-05,0.29306297078728677,0.08330469854176044,0.4181059378385544,0.0046794825000688435,0.317604553103447,0.6265477362275124,,
29,standard,validation,1.133324112210955,0.41539211459847486,0.7351190476190477,0.7526833841106164,0.7013392990901555,0.4716850315318314,0.6633902483043217,0.2113095238095238,0.35119047619047616,0.5809434785909505,0.6488095238095238,0.2342062713508036,0.3856407469034227,0.0,0.4743932450544976,0.4038934734694305,0.574023920865286,0.003043450348611389,0.6275532415934971,1.133324112210955,0.43250471237155536,0.3856407469034227
30,standard,train,0.598602412045002,0.5788055741786957,0.87375,0.8745749574957495,0.8730595630295404,0.7044585934281349,0.6350220537185669,0.105,0.175,1.3481811492677223,0.825,0.33780041850213993,0.0,7.647963039357889e-05,0.27959994912147523,0.08998282931279392,0.3947971087694168,0.00486132666002959,0.3038118821382523,0.598602412045002,,
30,standard,validation,1.0908840341227395,0.3941345699209684,0.7321428571428571,0.7040074994141083,0.6796610169491526,0.4542488631182171,0.6977754604248774,0.25595238095238093,0.3601190476190476,0.7035710218645612,0.6398809523809523,0.2492341311689649,0.381675175325343,0.0,0.4616887550801039,0.3008420103939161,0.5940968649727958,0.003153044611237766,0.599233631222021,1.0908840341227395,0.4056354388822713,0.381675175325343
31,standard,train,0.5524547678232193,0.5908172419667244,0.9025,0.903113300123132,0.901948460087995,0.7188242843747139,0.6286819165945053,0.08625,0.16875,1.359965049460116,0.83125,0.36435778904365484,0.0,7.623681698029195e-05,0.266516352891922,0.07452059684321284,0.38068293273448944,0.0044230557465925815,0.2723223152011633,0.5524547678232193,,
31,standard,validation,1.196069842293149,0.35718944937976344,0.75,0.7509725802671666,0.7105824446267432,0.3751882003229766,0.75179266503879,0.33630952380952384,0.4642857142857143,0.5713113042818099,0.5357142857142857,0.23650667438138362,0.3727452340616678,0.0,0.5084552786623439,0.371090192924298,0.6390714418320429,0.0028630660076270856,0.6548710497362273,1.196069842293149,0.37893171476882637,0.3727452340616678
32,standard,train,0.5706366601586342,0.5833248567581176,0.88125,0.8767242081008821,0.8787443660005584,0.7006492134928703,0.6189090064167977,0.0825,0.175,1.3233392085536542,0.825,0.3621023399120521,0.0,7.598634149132083e-05,0.27190665729343894,0.07509022482670843,0.3886683398485184,0.00499689336400479,0.2845047792047262,0.5706366601586342,,
32,standard,validation,1.0928480568386258,0.45324550979781253,0.7083333333333334,0.7191938129833607,0.671875,0.5364641139466659,0.5955050643533468,0.10714285714285714,0.25,1.0560374278773155,0.75,0.1886391688815991,0.37967008933091523,0.0,0.40218772473079817,0.21948016811871812,0.53375196598825,0.0037891383288383837,0.6577717651213918,1.0928480568386258,0.46110077403963484,0.37967008933091523
33,standard,train,0.5697295571863651,0.609287234544754,0.855,0.857797017315584,0.85433631985735,0.7190379321575164,0.6620933184027672,0.105,0.18,1.4376417187815211,0.82,0.40566455742595364,0.0,7.572825998217308e-05,0.2558086508512497,0.07276294666342437,0.3648509585857391,0.0046479860856197775,0.29897230595350266,0.5697295571863651,,
33,standard,validation,1.5517340841747465,0.3477460515156878,0.6071428571428571,0.7292711506913523,0.6020529016975917,0.35518107888714096,0.7966501826331729,0.37797619047619047,0.44642857142857145,0.49874734284846645,0.5535714285714286,0.22119410242550644,0.36686456929781885,0.0,0.529502044476214,0.42290283437995685,0.6515308859802428,0.0028128017909780497,0.9735543688847905,1.5517340841747465,0.34969183948218663,0.36686456929781885
34,standard,train,0.5357814812660218,0.6057871386408806,0.885,0.8828594475953451,0.8834587418611133,0.7235359051823615,0.6642165726423264,0.11,0.17,1.3381912234942324,0.83,0.3899549986495773,0.0,7.546263021055607e-05,0.25861157350242137,0.07644305555149913,0.3677882355451584,0.0043846469977870586,0.2639713553339243,0.5357814812660218,,
34,standard,validation,1.00563241257554,0.4584991772552635,0.7202380952380952,0.715490977267401,0.6777537444394564,0.5545655111674773,0.597728318756535,0.125,0.26785714285714285,0.7866449665958093,0.7321428571428571,0.2471775594781015,0.374764316240802,0.0,0.42505368182346936,0.3347932183172643,0.5246473777861822,0.0033459143180932316,0.5529321444531282,1.00563241257554,0.46375982681518746,0.374764316240802
35,standard,train,0.5431416767835617,0.5967011711001396,0.89875,0.8985524909530684,0.8980771499351186,0.719909991323948,0.6070017322897912,0.06375,0.17375,1.480216958390106,0.82625,0.35905960772406587,0.0,7.518951162345095e-05,0.26159660644829275,0.07469439132604748,0.373021839261055,0.004588216443080455,0.268138173148036,0.5431416767835617,,
35,standard,validation,1.1798596722739083,0.42719542435701774,0.7023809523809523,0.7541129599250058,0.6793770754608954,0.47875632386732886,0.6707081212883904,0.18452380952380953,0.30654761904761907,0.6099870938354084,0.6934523809523809,0.22336647816933983,0.3772032752254916,0.0,0.46019951724225566,0.37261207915088607,0.5642194251219431,0.0030388568522452955,0.6853906540643602,1.1798596722739083,0.4398086882418495,0.3772032752254916
36,standard,train,0.545782770216465,0.5961267913877965,0.89125,0.8933053608389248,0.8906951068785129,0.7276311576366424,0.6351566678285598,0.095,0.16375,1.3721269379000052,0.83625,0.3763217131902367,0.0,7.49089653438087e-05,0.25890758968889716,0.06708752213045954,0.3718081170320511,0.004604404061101377,0.27321446754038337,0.545782770216465,,
36,standard,validation,1.0586326250008173,0.42524600439549265,0.7440476190476191,0.6925240215608155,0.6803398380459312,0.4760503272773276,0.6317972005123184,0.19047619047619047,0.34226190476190477,0.7642442301852415,0.6577380952380952,0.27559170179966264,0.3767594998359009,0.0,0.4471236632782079,0.321968569032227,0.5635524562426976,0.0032244220215250693,0.5823895136515299,1.0586326250008173,0.42338428965030894,0.3767594998359009
37,standard,train,0.5344059354066849,0.5935318857431412,0.885,0.8823441096987288,0.8834587418611133,0.7134618757665158,0.6651314860582351,0.1225,0.19,1.3121121150937094,0.81,0.3808329644399352,0.0,7.462105415687093e-05,0.2627883579954505,0.06887758109718561,0.3771111500263214,0.004467255279887467,0.2586834217607975,0.5344059354066849,,
37,standard,validation,1.2163024764685404,0.3630649426310151,0.7023809523809523,0.7618936020623388,0.6815165876777252,0.38324084985921575,0.6607607328942755,0.22916666666666666,0.3898809523809524,0.5679424157303371,0.6101190476190477,0.22878161528794042,0.37072074814603223,0.0,0.49408969318582896,0.3280490093664931,0.6335103767258781,0.002957099968279224,0.6878217252947035,1.2163024764685404,0.3937452898967028,0.37072074814603223
