epoch,phase,split,total_loss,dice,classification_accuracy,balanced_accuracy,macro_f1,lesion_recall,segmentation_precision,empty_prediction_rate,missed_target_rate,pred_gt_area_ratio,localization_hit_rate,box_iou,checkpoint_score,learning_rate,loss_components.segmentation,loss_components.focal_bce,loss_components.tversky,loss_components.boundary,loss_components.classification,loss_components.location,loss_components.focus,loss_components.descriptor,loss_components.centroid,loss_components.low_prior,loss_components.outside_body,loss_components.candidate_recall,loss_components.doctor_ball,loss_components.segmentation_classification_coupling,loss_components.total,loss_components.common_checkpoint_score,loss_components.phase_selection_score
1,teacher1_anatomy_normal,train,0.7570352663799208,0.0328985734234507,0.5178571428571429,0.5232509698752832,0.45297883179881715,0.6976110170386276,0.017407211147210732,0.0,0.04591836734693878,51.91070895349766,0.9540816326530612,0.004161904929511941,0.0,8e-05,0.680176914954672,0.13391672090000037,0.9893707061300472,0.03606796528839944,0.6582621153520078,0.7361069735215635,0.5882255149130918,92.9256571944879,0.15002918691963565,0.42274023410008876,0.22131492790518975,0.38324036236320225,0.4266939327424886,0.14575423482729463,0.7570352663799208,,
1,teacher1_anatomy_normal,validation,0.7491564619925715,0.03913795407260618,0.2903225806451613,0.5,0.225,0.7605333435919976,0.020526133393568378,0.0,0.01935483870967742,36.430299137165335,0.9806451612903225,0.002360233657030174,0.2946952498729876,0.0,0.6727238658935794,0.09555407421242806,0.9919125249308924,0.04092229926778424,0.9244577288627625,0.6833976845587454,0.48622042902054324,60.61951136435232,0.1696972075008577,0.37337685265848714,0.22249073809193026,0.363845258374368,0.37794762676761995,0.09968159804421087,0.7491564619925715,0.2961464420369556,0.2946952498729876
2,teacher1_anatomy_normal,train,0.699330773888802,0.09085223120542205,0.5433673469387755,0.5465219202332604,0.49701440112399015,0.6635781532647659,0.05287637586268235,0.0,0.16964285714285715,15.333913119387187,0.8303571428571429,0.0040823252807326085,0.0,7.990743390987333e-05,0.6650234552062287,0.08449621627829512,0.9862123502760517,0.028613956797183777,0.645720841020954,0.6882859894207546,0.42110856394378504,59.94382515732123,0.14116888903841682,0.35378894422735485,0.17550018574206197,0.3128898345238092,0.3558598510464843,0.16067746509702838,0.699330773888802,,
2,teacher1_anatomy_normal,validation,0.6937269176206281,0.07440317085673732,0.5903225806451613,0.520959595959596,0.5195206189970588,0.8297092430053219,0.04059006356664242,0.0,0.03870967741935484,24.749730364166982,0.9612903225806452,0.002364870658321,0.301850247332248,0.0,0.6597866654396057,0.06137356664384565,0.9874347559867367,0.02610705564579656,0.6381758670653066,0.692522088173897,0.33534769800401504,61.56662804388231,0.15233629317052902,0.2953199975913571,0.16408865182630478,0.26082361917341906,0.2988601384624358,0.15575832397707046,0.6937269176206281,0.36747958609311193,0.301850247332248
3,teacher1_anatomy_normal,train,0.6864380185701409,0.12446098153156285,0.6198979591836735,0.6235133287764867,0.6054553192064254,0.6711342352993634,0.07558252373520209,0.0,0.1760204081632653,10.34982745196434,0.8239795918367347,0.004904696224754101,0.0,7.963018661217968e-05,0.6566840562285209,0.06417437289290283,0.982159828653141,0.022365948166318084,0.5895435019415252,0.6571293680035338,0.3133136794275167,63.60199854325275,0.13231369187789305,0.29833123878556855,0.14309041817881624,0.30494820471016726,0.29897087994886906,0.18242102519285922,0.6864380185701409,,
3,teacher1_anatomy_normal,validation,0.7218061289479656,0.09543288302037024,0.47096774193548385,0.6108585858585859,0.46777773125078514,0.8491280709543536,0.05437765650210842,0.0,0.041935483870967745,20.634928943027536,0.9580645161290322,0.002774719635188415,0.3109734634089688,0.0,0.6545792487359816,0.050283915525482545,0.9841337619289275,0.023213468203621527,0.8731307254683587,0.6326099072733233,0.284851489720806,61.13790051860194,0.1556648325535559,0.26645154453093006,0.1479072618869043,0.18441824216035105,0.26904784402539655,0.152863561157738,0.7218061289479656,0.38764869466599416,0.3109734634089688
4,teacher1_anatomy_normal,train,0.6625340434969688,0.16351644489534048,0.6760204081632653,0.6791860858697634,0.6630182421227198,0.6481649805696643,0.10763706616601165,0.002551020408163265,0.22066326530612246,7.482819909042142,0.7793367346938775,0.009480598112661815,0.0,7.916960882788463e-05,0.6492332299144901,0.04580725003414008,0.9783760929594234,0.018369846274049913,0.5269765095139036,0.6267564254147666,0.2476948270080041,57.71560071439159,0.1362074425025862,0.24548838911007861,0.11235036161177013,0.2631184282351513,0.2453304740543268,0.21774418021039088,0.6625340434969688,,
4,teacher1_anatomy_normal,validation,0.6633524887023433,0.12623171215095827,0.8096774193548387,0.8265151515151515,0.7899511915015791,0.7584598954646818,0.08458045826804253,0.0064516129032258064,0.1,12.677547265575434,0.9,0.006931143263388249,0.32674183552202124,0.0,0.6471960306167602,0.03467765226960182,0.9799901923825663,0.015330135065221018,0.46618874803666144,0.6046450953329763,0.22830972373485564,67.8229601214009,0.1399674775138978,0.20101754896102414,0.10310480801328537,0.22103173554904998,0.20331317359401332,0.2493270699054964,0.6633524887023433,0.46537333079874915,0.32674183552202124
5,teacher1_anatomy_normal,train,0.6471360514358598,0.20778088309631057,0.7155612244897959,0.7099547216521711,0.7046033234491555,0.6950562207066283,0.16136817801363615,0.02040816326530612,0.1875,6.187398469550926,0.8125,0.021122719069405868,0.0,7.852794444565614e-05,0.6418361110346658,0.03781666241738261,0.9706295126554917,0.014727837767223922,0.4950504264965349,0.6015006218637738,0.2049822404372449,54.7241410041342,0.12358568776018765,0.1940830144651082,0.08423262161715907,0.2295980067277441,0.19290864345978717,0.2376164529396563,0.6471360514358598,,
5,teacher1_anatomy_normal,validation,0.7071758124136156,0.1346698686150053,0.47096774193548385,0.5878787878787879,0.47041666666666665,0.7481187826683444,0.09993708208353529,0.016129032258064516,0.12580645161290321,10.821302816901408,0.8741935483870967,0.009653333735533448,0.330198997357766,0.0,0.6404102125475484,0.03134688629258064,0.9707285888733402,0.015999333518407037,0.877958841669944,0.5920294684748496,0.17459498538124946,59.62809021242203,0.13090356271113118,0.13316211998462676,0.0649053580337955,0.2084731182143573,0.13408592425046428,0.1442343682771729,0.7071758124136156,0.3675178134036054,0.330198997357766
