model,calibration,cases,auroc,auprc,accuracy,balanced_accuracy,brier,mean_dice,mean_iou,mean_off_target_components_per_case,classification_threshold,segmentation_threshold
HYBRID_TALON,raw,21,0.9814814814814814,0.9765432098765434,0.8095238095238095,0.8333333333333333,0.13289317718312071,0.505936747950707,0.3933973815126988,16.285714285714285,0.5,0.1
HYBRID_TALON,calibrated,21,0.9814814814814814,0.9765432098765434,0.9523809523809523,0.9583333333333333,0.07535681647174151,0.505936747950707,0.3933973815126988,16.285714285714285,0.5,0.1
UNET_MTL_MASK_GUIDED,raw,21,0.9814814814814814,0.9765432098765434,0.8095238095238095,0.8333333333333333,0.17757679653152664,0.44182960631640195,0.34147514769063714,19.285714285714285,0.5,0.9
UNET_MTL_MASK_GUIDED,calibrated,21,0.9814814814814814,0.9765432098765434,0.8571428571428571,0.875,0.09575207338477897,0.44182960631640195,0.34147514769063714,19.285714285714285,0.5,0.9
