epoch,phase,split,total_loss,dice,classification_accuracy,balanced_accuracy,macro_f1,lesion_recall,segmentation_precision,empty_prediction_rate,missed_target_rate,pred_gt_area_ratio,localization_hit_rate,box_iou,checkpoint_score,learning_rate,loss_components.segmentation,loss_components.focal_bce,loss_components.tversky,loss_components.boundary,loss_components.classification,loss_components.total,loss_components.common_checkpoint_score,loss_components.phase_selection_score
1,standard,train,1.3688479731383834,0.12163464923940816,0.5060679611650486,0.5113128170682127,0.396575952498763,0.6256041749588495,0.09149803972613176,0.010922330097087379,0.12985436893203883,13.753650532562508,0.8701456310679612,0.010938050406401684,0.0,8e-05,0.6694566561180411,0.10182133378479087,0.9879998153853184,0.01801470733130152,0.6660869931711734,1.3688479731383834,,
1,standard,validation,1.5081434384831842,0.13646990788438645,0.2169811320754717,0.5,0.17829457364341086,0.5781360529948892,0.09119722457549903,0.006289308176100629,0.1540880503144654,7.3880700579030485,0.8459119496855346,0.012992822591338231,0.2703790417585559,0.0,0.6549110375110458,0.04792558994589362,0.9875359955073902,0.010312675269988348,0.8126023235560963,1.5081434384831842,0.27128406712401293,0.2703790417585559
2,standard,train,1.3045526557755702,0.15538524114752858,0.4987864077669903,0.5010545540238011,0.360660696203364,0.6455809592621998,0.14624811302942847,0.038834951456310676,0.20631067961165048,8.067647978207962,0.7936893203883495,0.017737046422037852,0.0,7.99957478687904e-05,0.6463387035629125,0.047200428376209386,0.9746798456293865,0.009967218234556393,0.6268704611699558,1.3045526557755702,,
2,standard,validation,1.4429403011154078,0.13952793382436224,0.2169811320754717,0.5,0.17829457364341086,0.6844801720958086,0.08962923510925574,0.0031446540880503146,0.11006289308176101,10.02459683208116,0.889937106918239,0.015311554007550916,0.2733360519524767,0.0,0.6382745485635674,0.023980968924672722,0.9718539632341396,0.005742570897857161,0.7663483612192502,1.4429403011154078,0.2970080345752462,0.2733360519524767
3,standard,train,1.211927286050852,0.21515781103262624,0.5594660194174758,0.5444652841673154,0.44126201350556193,0.6001135330755734,0.25024364357000417,0.08009708737864078,0.24029126213592233,5.425612284069098,0.7597087378640777,0.03009828790086175,0.0,7.998299242677312e-05,0.5882130366505929,0.12497364167232537,0.8555963809050403,0.008319980232045054,0.5940135989374328,1.211927286050852,,
3,standard,validation,1.3601939408284314,0.24969327233137453,0.46226415094339623,0.6566265060240963,0.46183308096552955,0.3010913912330487,0.43466168121833976,0.16037735849056603,0.39308176100628933,1.0715772598937647,0.6069182389937107,0.12000802723185616,0.27046535048882214,0.0,0.5654350942785635,0.2606916775774656,0.7689963466716263,0.004145597976064251,0.756913219982723,1.3601939408284314,0.2942170893334067,0.27046535048882214
4,standard,train,1.0727967411569022,0.3206201396810198,0.6432038834951457,0.647476842576661,0.6119060587613341,0.5414666818472945,0.40517390729154196,0.11893203883495146,0.2609223300970874,1.9482718279408875,0.7390776699029126,0.0506813046473798,0.0,7.996173652856996e-05,0.4821293304846125,0.2020413284235209,0.66305017818525,0.006363991311145494,0.5625404096344142,1.0727967411569022,,
4,standard,validation,1.131532035533737,0.2053598295077213,0.7075471698113207,0.5408590885280251,0.54250266850239,0.6403515009010363,0.1399232940045449,0.006289308176100629,0.13836477987421383,4.942605397904005,0.8616352201257862,0.016872485656054474,0.2795313987739667,0.0,0.5226929813810864,0.14075786208019317,0.7484818876914259,0.009903091093841588,0.5798467472664215,1.131532035533737,0.36837641040971353,0.2795313987739667
5,standard,train,1.0111049477336476,0.3832436599633069,0.6504854368932039,0.6378113563923976,0.6111755569100097,0.5574566193141983,0.4782749956961974,0.13470873786407767,0.2524271844660194,1.5606573961076498,0.7475728155339806,0.07811245679776763,0.0,7.993198493117394e-05,0.4353559595867268,0.1723561528527621,0.6026654584893902,0.00534388494849639,0.5483323946161177,1.0111049477336476,,
5,standard,validation,1.6319200107886356,0.2776476394733935,0.2578616352201258,0.5261044176706827,0.23411029922031268,0.31682738411213074,0.594484325334336,0.3050314465408805,0.5314465408805031,0.5220845097382399,0.46855345911949686,0.12971351071201467,0.26526949487413237,0.0,0.5954392648905328,0.5121461480984804,0.7186287330381526,0.002940814447173345,0.9871245615137448,1.6319200107886356,0.22426134802502384,0.26526949487413237
